Filter,Assessment,Data Type
P Doesn't File,False Negatives,Values,1,0
P Doesn't File,False Negatives,Probabilities,0.014087553360054265,0.38978004106789216
D Doesn't Answer,False Negatives,Values,0.6,0
D Doesn't Answer,False Negatives,Probabilities,0.4742390648891518,0.03416147132826867
Settles,False Negatives,Values,1.5,1.4,1.3,1.2,1.1,1,0.9,0.7999999999999999,0.7,0
Settles,False Negatives,Probabilities,0.00432492643087949,0.00048814633753638855,0.00027713740988380187,0.00018300017998047245,0.00021534540556119477,7.277872902022167E-05,7.460815678368939E-05,4.0801052003548363E-05,6.234132500856038E-05,0.04925525967294782
P Abandons,False Negatives,Values,1.6,0
P Abandons,False Negatives,Probabilities,0.0010883115359509642,0.008683456215895268
D Defaults,False Negatives,Values,0.6,0
D Defaults,False Negatives,Probabilities,0.002020949615380391,0.004282475168875763
P Loses,False Negatives,Values,2.2,0
P Loses,False Negatives,Probabilities,0.0004535553647804284,0.012713006194145187
P Wins,False Negatives,Values,1.2,0
P Wins,False Negatives,Probabilities,0.002370835231192326,0.0011249353288077923
P Doesn't File,False Positives,Values,0,0
P Doesn't File,False Positives,Probabilities,0.38978004106789216,0.014087553360054265
D Doesn't Answer,False Positives,Values,1,0
D Doesn't Answer,False Positives,Probabilities,0.03416147132826867,0.4742390648891518
Settles,False Positives,Values,1.5,1.4,1.2999999999999998,1.2,1.1,1,0.8999999999999999,0.8,0.7,0.5,0.3999999999999999,0.2999999999999998,0.19999999999999996,0.10000000000000009,0
Settles,False Positives,Probabilities,0.0001426952000414695,0.00016664562633575652,0.00028170080864269167,0.00037763121478878367,0.0014554998033531122,0.0013484472447912025,0.00246915771101992,0.005559121587755592,0.03745436047621926,6.234132500856038E-05,4.0801052003548363E-05,7.460815678368939E-05,7.277872902022167E-05,0.00021534540556119477,0.005273210358280149
P Abandons,False Positives,Values,0.6,0
P Abandons,False Positives,Probabilities,0.008683456215895268,0.0010883115359509642
D Defaults,False Positives,Values,1.6,0.6000000000000001
D Defaults,False Positives,Probabilities,0.004282475168875763,0.002020949615380391
P Loses,False Positives,Values,1.2,0.19999999999999996
P Loses,False Positives,Probabilities,0.012713006194145187,0.0004535553647804284
P Wins,False Positives,Values,2.2,1.2000000000000002
P Wins,False Positives,Probabilities,0.0011249353288077923,0.002370835231192326
P Doesn't File,Total Expenditures,Values,0,0
P Doesn't File,Total Expenditures,Probabilities,0.38978004106789216,0.014087553360054265
D Doesn't Answer,Total Expenditures,Values,0.6,0.6
D Doesn't Answer,Total Expenditures,Probabilities,0.03416147132826867,0.4742390648891518
Settles,Total Expenditures,Values,1.2000000000000002,1.2000000000000002,1.2,1.2,1.1999999999999997,1.1999999999999997
Settles,Total Expenditures,Probabilities,0.0014554998033531122,0.00021534540556119477,0.047351413434616206,0.005408330412308927,0.00044834643497844857,0.00011540920878723772
P Abandons,Total Expenditures,Values,1.2,1.2
P Abandons,Total Expenditures,Probabilities,0.008683456215895268,0.0010883115359509642
D Defaults,Total Expenditures,Values,1.2000000000000002,1.2000000000000002
D Defaults,Total Expenditures,Probabilities,0.004282475168875763,0.002020949615380391
P Loses,Total Expenditures,Values,2.4,2.4
P Loses,Total Expenditures,Probabilities,0.012713006194145187,0.0004535553647804284
P Wins,Total Expenditures,Values,2.4000000000000004,2.4000000000000004
P Wins,Total Expenditures,Probabilities,0.0011249353288077923,0.002370835231192326
