"OptionSet","Exploit","Refine","Filter","All","PMinValue","PSlope","PTruncationPortion","DMinValue","DSlope","DTruncationPortion","settleProportion","PWelfare","DWelfare","pPaysForDProportion","dPaysForPProportion"
"T0.6,C0.1,Q0.6","0","NaN","All",1,0.42,0.333333,0,0.3,0.333333,1,0.205693,0.52798,0.39259,0,0.333333
