"OptionSet","Exploit","Refine","Filter","All","PMinValue","PSlope","PTruncationPortion","DMinValue","DSlope","DTruncationPortion","settleProportion","PWelfare","DWelfare","pPaysForDProportion","dPaysForPProportion"
"T0.7,C0.1,Q0.5","0","NaN","All",1,0.42,0.333333,0,0.26,0.333333,1,0.135292,0.458172,0.455358,0.314356,0.324457
