"OptionSet","Exploit","Refine","Filter","All","PMinValue","PSlope","PTruncationPortion","DMinValue","DSlope","DTruncationPortion","settleProportion","PWelfare","DWelfare","pPaysForDProportion","dPaysForPProportion"
"T0.8,C0.1,Q0.5","0","NaN","All",1,0.34,0.666667,0,0.22,0.333333,0.888889,0.0981532,0.453261,0.456554,0.401898,0.425467
