"OptionSet","Exploit","Refine","Filter","All","PMinValue","PSlope","PTruncationPortion","DMinValue","DSlope","DTruncationPortion","settleProportion","PWelfare","DWelfare","pPaysForDProportion","dPaysForPProportion"
"T0.4,C0.3,Q0.6","0","NaN","All",1,0.1,0.5,1,0.38,1,0.222222,0.787879,0.541895,0.394469,0,0
