"OptionSet","Exploit","Refine","Filter","All","PMinValue","PSlope","PTruncationPortion","DMinValue","DSlope","DTruncationPortion","settleProportion","PWelfare","DWelfare","pPaysForDProportion","dPaysForPProportion"
"T0.3,C0.3,Q0.4","0","NaN","All",1,0.02,0.5,1,0.3,1,0.222222,0.787879,0.449379,0.486984,0,0
