"OptionSet","Exploit","Refine","Filter","All","PMinValue","PSlope","PTruncationPortion","DMinValue","DSlope","DTruncationPortion","settleProportion","PWelfare","DWelfare","pPaysForDProportion","dPaysForPProportion"
"T0.9,C0.1,Q0.4","0","NaN","All",1,0.22,1,0.111111,0.18,0.333333,1,0.109275,0.385974,0.524954,0.580553,0.310172
