"OptionSet","Exploit","Refine","Filter","All","PMinValue","PSlope","PTruncationPortion","DMinValue","DSlope","DTruncationPortion","settleProportion","PWelfare","DWelfare","pPaysForDProportion","dPaysForPProportion"
"T0.8,C0.1,Q0.6","2.776E-17","8.471E-10","All",1,0.38,0.608974,0,0.26,0.333333,0.929825,0.110815,0.521695,0.389386,0.241828,0.583713
