"OptionSet","Exploit","Refine","Filter","All","PMinValue","PSlope","PTruncationPortion","DMinValue","DSlope","DTruncationPortion","settleProportion","PWelfare","DWelfare","pPaysForDProportion","dPaysForPProportion"
"T0.2,C0.2,Q0.4","0","NaN","All",1,0.26,0.333333,0.111111,0.3,0.333333,0.888889,0.613611,0.401349,0.521373,0,0
