"OptionSet","Exploit","Refine","Filter","All","PMinValue","PSlope","PTruncationPortion","DMinValue","DSlope","DTruncationPortion","settleProportion","PWelfare","DWelfare","pPaysForDProportion","dPaysForPProportion"
"T0.8,C0.1,Q0.4","-5.551E-17","-8.199E-10","All",1,0.352667,0.447222,0,0.1,0.5,0.937322,0.133797,0.388888,0.524491,0.568801,0.250421
