"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.007138","0.9929","All",1,0,1,0.499995,1,1,1,1,0.514395,0.472844,,,0.760869,,,,,0,0.0058338,0.233297,0.53648,10.4342,9.43834,1000.08,999.408,0.127492,0.175088,0.165287,0.340375,0.105508,0.106545,0,0,0.760869,0.482239,0,0.0058338,0,0.499994,0,7.5023E-06,1,1,0,0,0.760869,0,0.0058338,0.108138,0.125159
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.007138","0.9929","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.007138","0.9929","DisputeArises",1,0,1,0.499995,1,1,1,1,0.514395,0.472844,,,0.760869,,,,,0,0.0058338,0.233297,0.53648,10.4342,9.43834,1000.08,999.408,0.127492,0.175088,0.165287,0.340375,0.105508,0.106545,0,0,0.760869,0.482239,0,0.0058338,0,0.499994,0,7.5023E-06,1,1,0,0,0.760869,0,0.0058338,0.108138,0.125159
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.007138","0.9929","PFiles",1,0,1,0.499995,1,1,1,1,0.514395,0.472844,,,0.760869,,,,,0,0.0058338,0.233297,0.53648,10.4342,9.43834,1000.08,999.408,0.127492,0.175088,0.165287,0.340375,0.105508,0.106545,0,0,0.760869,0.482239,0,0.0058338,0,0.499994,0,7.5023E-06,1,1,0,0,0.760869,0,0.0058338,0.108138,0.125159
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.007138","0.9929","DAnswers",1,0,1,0.499995,1,1,1,1,0.514395,0.472844,,,0.760869,,,,,0,0.0058338,0.233297,0.53648,10.4342,9.43834,1000.08,999.408,0.127492,0.175088,0.165287,0.340375,0.105508,0.106545,0,0,0.760869,0.482239,0,0.0058338,0,0.499994,0,7.5023E-06,1,1,0,0,0.760869,0,0.0058338,0.108138,0.125159
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.007138","0.9929","Litigated",1,0,1,0.499995,1,1,1,1,0.514395,0.472844,,,0.760869,,,,,0,0.0058338,0.233297,0.53648,10.4342,9.43834,1000.08,999.408,0.127492,0.175088,0.165287,0.340375,0.105508,0.106545,0,0,0.760869,0.482239,0,0.0058338,0,0.499994,0,7.5023E-06,1,1,0,0,0.760869,0,0.0058338,0.108138,0.125159
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.007138","0.9929","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.007138","0.9929","Settles",0.7609,0,0.760869,0.489144,1,1,1,1,0.430952,0.533526,,,1,,,,,0,0,0,,10.4447,9.48026,1000.09,999.517,0.075,0.143936,0.147059,0.290995,0.0723677,0.0774583,0,0,1,0.482239,0,0,0,0.486383,0,-0.388841,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.007138","0.9929","Tried",0.2333,0,0.233297,0.528976,1,1,1,1,0.778217,0.277348,,,0,,,,,0,0,1,0.53648,10.3865,9.31352,1000.05,999.071,0.3,0.275933,0.228089,0.504021,0.211687,0.204042,0,0,0,,0,0,0,0.536074,0,1.26264,1,1,0,0,0,0,0,0.46352,0.53648
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.007138","0.9929","PWins",0.1252,0,0.125159,0.667228,1,1,1,1,0.827025,0.351546,,,0,,,,,0,0,1,1,10.85,8.85,1000.15,998.326,0.3,0.426029,0.108596,0.534625,0.381338,0.0162893,0,0,0,,0,0,0,0.723971,0,1.17025,1,1,0,0,0,0,0,0,1
