"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.009337","0.989","All",1,0,1,0.499995,1,1,1,1,0.51179,0.467036,,,0.715277,,,,,0.0209196,0.0450312,0.218444,0.522133,10.4705,9.46744,1000.09,999.459,0.0620749,0.154308,0.146491,0.300799,0.0945032,0.0943418,0,0,0.715277,0.478508,0.021084,0.0451956,0.000328646,0.499994,0,7.5023E-06,1,1,0,0,0.715277,0.0209196,0.0450312,0.104387,0.114057
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.009337","0.989","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.009337","0.989","DisputeArises",1,0,1,0.499995,1,1,1,1,0.51179,0.467036,,,0.715277,,,,,0.0209196,0.0450312,0.218444,0.522133,10.4705,9.46744,1000.09,999.459,0.0620749,0.154308,0.146491,0.300799,0.0945032,0.0943418,0,0,0.715277,0.478508,0.021084,0.0451956,0.000328646,0.499994,0,7.5023E-06,1,1,0,0,0.715277,0.0209196,0.0450312,0.104387,0.114057
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.009337","0.989","PFiles",1,0,1,0.499995,1,1,1,1,0.51179,0.467036,,,0.715277,,,,,0.0209196,0.0450312,0.218444,0.522133,10.4705,9.46744,1000.09,999.459,0.0620749,0.154308,0.146491,0.300799,0.0945032,0.0943418,0,0,0.715277,0.478508,0.021084,0.0451956,0.000328646,0.499994,0,7.5023E-06,1,1,0,0,0.715277,0.0209196,0.0450312,0.104387,0.114057
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.009337","0.989","DAnswers",1,0,1,0.499995,1,1,1,1,0.51179,0.467036,,,0.715277,,,,,0.0209196,0.0450312,0.218444,0.522133,10.4705,9.46744,1000.09,999.459,0.0620749,0.154308,0.146491,0.300799,0.0945032,0.0943418,0,0,0.715277,0.478508,0.021084,0.0451956,0.000328646,0.499994,0,7.5023E-06,1,1,0,0,0.715277,0.0209196,0.0450312,0.104387,0.114057
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.009337","0.989","Litigated",1,0,1,0.499995,1,1,1,1,0.51179,0.467036,,,0.715277,,,,,0.0209196,0.0450312,0.218444,0.522133,10.4705,9.46744,1000.09,999.459,0.0620749,0.154308,0.146491,0.300799,0.0945032,0.0943418,0,0,0.715277,0.478508,0.021084,0.0451956,0.000328646,0.499994,0,7.5023E-06,1,1,0,0,0.715277,0.0209196,0.0450312,0.104387,0.114057
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.009337","0.989","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.009337","0.989","Settles",0.7153,0,0.715277,0.484394,1,1,1,1,0.418656,0.538359,,,1,,,,,0,0,0,,10.4598,9.50274,1000.09,999.553,0.0375,0.13991,0.141346,0.281256,0.0687477,0.0735598,0,0,1,0.478508,0,0,0,0.480669,0,-0.414833,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.009337","0.989","Tried",0.2184,0,0.218444,0.51811,1,1,1,1,0.740745,0.269158,,,0,,,,,0,0,1,0.522133,10.4471,9.40287,1000.07,999.247,0.15,0.213405,0.188462,0.401868,0.17683,0.174657,0,0,0,,0,0,0,0.521853,0,1.30705,1,1,0,0,0,0,0,0.477867,0.522133
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Timing 0.25","0.009337","0.989","PWins",0.1141,0,0.114057,0.658638,1,1,1,1,0.79745,0.329565,,,0,,,,,0,0,1,1,10.925,8.925,1000.16,998.585,0.15,0.361525,0.0535106,0.415036,0.335129,0.0040133,0,0,0,,0,0,0,0.713475,0,1.22381,1,1,0,0,0,0,0,0,1
