"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","All",1,0,1,0.499995,1,1,1,1,0.535197,0.456427,,,0.758789,,,,,0.0349725,0.0734482,0.118302,0.363854,10.4901,9.4744,1000.09,999.453,0.0354906,0.15174,0.133021,0.284761,0.104383,0.0928804,0,0,0.758789,0.509412,0.0422166,0.0806924,0.0144883,0.499994,0,7.5023E-06,1,1,0,0,0.758789,0.0349725,0.0734482,0.0752574,0.0430447
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","DisputeArises",1,0,1,0.499995,1,1,1,1,0.535197,0.456427,,,0.758789,,,,,0.0349725,0.0734482,0.118302,0.363854,10.4901,9.4744,1000.09,999.453,0.0354906,0.15174,0.133021,0.284761,0.104383,0.0928804,0,0,0.758789,0.509412,0.0422166,0.0806924,0.0144883,0.499994,0,7.5023E-06,1,1,0,0,0.758789,0.0349725,0.0734482,0.0752574,0.0430447
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PFiles",1,0,1,0.499995,1,1,1,1,0.535197,0.456427,,,0.758789,,,,,0.0349725,0.0734482,0.118302,0.363854,10.4901,9.4744,1000.09,999.453,0.0354906,0.15174,0.133021,0.284761,0.104383,0.0928804,0,0,0.758789,0.509412,0.0422166,0.0806924,0.0144883,0.499994,0,7.5023E-06,1,1,0,0,0.758789,0.0349725,0.0734482,0.0752574,0.0430447
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","DAnswers",1,0,1,0.499995,1,1,1,1,0.535197,0.456427,,,0.758789,,,,,0.0349725,0.0734482,0.118302,0.363854,10.4901,9.4744,1000.09,999.453,0.0354906,0.15174,0.133021,0.284761,0.104383,0.0928804,0,0,0.758789,0.509412,0.0422166,0.0806924,0.0144883,0.499994,0,7.5023E-06,1,1,0,0,0.758789,0.0349725,0.0734482,0.0752574,0.0430447
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","Litigated",1,0,1,0.499995,1,1,1,1,0.535197,0.456427,,,0.758789,,,,,0.0349725,0.0734482,0.118302,0.363854,10.4901,9.4744,1000.09,999.453,0.0354906,0.15174,0.133021,0.284761,0.104383,0.0928804,0,0,0.758789,0.509412,0.0422166,0.0806924,0.0144883,0.499994,0,7.5023E-06,1,1,0,0,0.758789,0.0349725,0.0734482,0.0752574,0.0430447
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","Settles",0.7588,0,0.758789,0.509869,1,1,1,1,0.462382,0.556443,,,1,,,,,0,0,0,,10.5094,9.49059,1000.1,999.521,0,0.12561,0.128209,0.253819,0.0689724,0.0718866,0,0,1,0.509412,0,0,0,0.512011,0,-0.31938,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","Tried",0.1183,0,0.118302,0.393128,1,1,1,1,0.681033,0.12377,,,0,,,,,0,0,1,0.363854,10.1934,9.50657,999.99,999.262,0.3,0.254935,0.185032,0.439966,0.217901,0.20698,0,0,0,,0,0,0,0.365291,0,1.22469,1,1,0,0,0,0,0,0.636146,0.363854
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PWins",0.043,0,0.0430447,0.590462,1,1,1,1,0.817651,0.135556,,,0,,,,,0,0,1,1,10.925,8.775,1000.16,998.024,0.3,0.597779,0.0470416,0.644821,0.591155,0.00352812,0,0,0,,0,0,0,0.627221,0,1.63896,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","DWins",0.0753,0,0.0752574,0.28026,1,1,1,1,0.602892,0.117029,,,0,,,,,0,0,1,0,9.775,9.925,999.894,999.97,0.3,0.0588393,0.263957,0.322797,0.00441295,0.323348,0,0,0,,0,0,0,0.215475,0,0.987733,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","Abandoned",0.1229,0,0.122909,0.541897,1,1,1,1,0.844357,0.159158,,,0,,,,,0.28454,0.597582,0,,10.6565,9.34348,1000.11,999.217,0,0.213728,0.112665,0.326393,0.213728,0.112665,0,0,0,,0.343479,0.656521,0.117878,0.555458,0,0.793,1,1,0,0,0,0.28454,0.597582,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","Rounds1",0.9855,0,0.985512,0.499816,1,1,1,1,0.530385,0.460854,,,0.769944,,,,,0.0354866,0.074528,0.120041,0.363854,10.49,9.47402,1000.09,999.454,0.0360124,0.150423,0.131173,0.281597,0.10237,0.0904428,0,0,0.769944,0.509412,0.0354866,0.074528,0,0.499738,0,0.00175161,1,1,0,0,0.769944,0.0354866,0.074528,0.0763638,0.0436775
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","Truly Liable",0.5,0,0.499994,0.716723,1,1,1,1,0.736423,0.653001,,,0.777027,,,,,0.0201992,0.101352,0.08643,0.624754,10.734,9.24012,1000.13,999.179,0.0259291,0.0121495,0.266045,0.278194,0.00273363,0.185763,0,0,0.777027,0.749597,0.0276953,0.108848,0.0149923,1,0,1.15263E-05,1,1,0,0,0.777027,0.0201992,0.101352,0.0324326,0.0539977
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","Truly Not Liable",0.5,0,0.500006,0.283273,1,1,1,1,0.333975,0.259858,,,0.740552,,,,,0.0497455,0.0455455,0.150173,0.2137,10.2463,9.70867,1000.05,999.728,0.0450519,0.291327,0,0.291327,0.206029,0,0,0,0.740552,0.257404,0.0567376,0.0525376,0.0139842,0,0,3.4784E-06,1,1,0,0,0.740552,0.0497455,0.0455455,0.118081,0.0320919
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","AllCount",4090,0,4090,0.499995,4090,4090,4090,4090,0.535197,0.456427,,,3103.45,,,,,143.037,300.403,483.855,240.144,10.4901,9.4744,1000.09,999.453,0.0354906,0.15174,0.133021,0.284761,0.104383,0.0928804,0,0,3103.45,0.509412,172.666,330.032,59.257,2044.98,0,7.5023E-06,4090,4090,0,0,3103.45,143.037,300.403,307.803,176.053
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","Liability Strength1",0.2261,0,0.226114,0.1,1,1,1,1,0.179089,0.147956,,,0.82083,,,,,0.0339539,0.00775896,0.135499,0.0328966,10.0914,9.86798,1000.02,999.927,0.0406497,0.126787,0.0363139,0.163101,0.0350076,0.0342399,0,0,0.82083,0.13157,0.0349327,0.00873783,0.00195773,0.0399657,0,-6.39492E-06,1,1,0,0,0.82083,0.0339539,0.00775896,0.131042,0.0044575
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","Liability Strength2",0.1902,0,0.190224,0.3,1,1,1,1,0.310656,0.218739,,,0.698861,,,,,0.0760729,0.0374264,0.170826,0.169806,10.1801,9.7687,1000.03,999.799,0.0512479,0.193205,0.138972,0.332177,0.120393,0.130884,0,0,0.698861,0.199323,0.0844795,0.045833,0.0168132,0.169489,0,4.91077E-06,1,1,0,0,0.698861,0.0760729,0.0374264,0.141819,0.0290074
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","Liability Strength3",0.1673,0,0.167339,0.5,1,1,1,1,0.553742,0.410842,,,0.600517,,,,,0.0603758,0.117356,0.182786,0.5,10.4902,9.45494,1000.09,999.402,0.0548359,0.282812,0.254887,0.5377,0.2423,0.222343,0,0,0.600517,0.481938,0.0798586,0.136838,0.0389655,0.5,0,2.11357E-05,1,1,0,0,0.600517,0.0603758,0.117356,0.0913932,0.0913932
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","Liability Strength4",0.1902,0,0.19022,0.7,1,1,1,1,0.771086,0.665115,,,0.725109,,,,,0.0131442,0.144534,0.097818,0.830194,10.8007,9.16997,1000.14,999.081,0.0293453,0.155855,0.165536,0.321391,0.133309,0.0941736,0,0,0.725109,0.793081,0.0228418,0.154232,0.0193952,0.830511,0,1.64073E-05,1,1,0,0,0.725109,0.0131442,0.144534,0.0166101,0.0812075
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","Liability Strength5",0.2261,0,0.226104,0.9,1,1,1,1,0.868053,0.823051,,,0.892634,,,,,0.00097596,0.0771466,0.026424,0.967103,10.8884,9.10371,1000.15,999.041,0.00792718,0.0413408,0.107178,0.148518,0.0338843,0.0226479,0,0,0.892634,0.880945,0.00238573,0.0785563,0.00281955,0.960034,0,5.99868E-06,1,1,0,0,0.892634,0.00097596,0.0771466,0.00086926,0.0255547
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PLiabilitySignal1",0.1861,0,0.18607,0.179301,1,1,1,1,0.128571,0.184868,,,0.886523,,,,,0,0.0111796,0.102298,0.07726,10.1313,9.83803,1000.03,999.902,0.0306893,0.138762,0.0841941,0.222956,0.0451992,0.0732999,0,0,0.886523,0.15118,0,0.0111796,0,0.105207,0,-0.80637,1,1,0,0,0.886523,0,0.0111796,0.094394,0.0079035
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PLiabilitySignal2",0.2124,0,0.21239,0.292925,1,1,1,1,0.131534,0.260971,,,0.894884,,,,,0.00453325,0.0160995,0.083588,0.145229,10.186,9.7889,1000.05,999.859,0.0250764,0.142593,0.165096,0.307689,0.05699,0.132983,0,0,0.894884,0.194797,0.00498088,0.0165471,0.000895268,0.230751,0,-0.21118,1,1,0,0,0.894884,0.00453325,0.0160995,0.0714486,0.0121394
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PLiabilitySignal3",0.2031,0,0.20309,0.499995,1,1,1,1,0.614172,0.440494,,,0.570331,,,,,0.167461,0.0562262,0.135579,0.291466,10.4285,9.5308,1000.07,999.518,0.0406737,0.178745,0.217106,0.395852,0.146589,0.171623,0,0,0.570331,0.564869,0.202663,0.0914276,0.0704028,0.499993,0,4E-05,1,1,0,0,0.570331,0.167461,0.0562262,0.0960624,0.0395167
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PLiabilitySignal4",0.2124,0,0.21239,0.707075,1,1,1,1,0.9,0.644134,,,0.656062,,,,,0,0.15978,0.184158,0.51418,10.8177,9.12706,1000.13,999.002,0.0552474,0.189509,0.100155,0.289664,0.174913,0.0542298,0,0,0.656062,0.9,0,0.15978,0,0.769249,0,0.21118,1,1,0,0,0.656062,0,0.15978,0.0894676,0.0946904
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","PLiabilitySignal5",0.1861,0,0.18606,0.820695,1,1,1,1,0.9,0.754237,,,0.798666,,,,,0,0.121434,0.0799,0.730451,10.8894,9.08666,1000.15,998.987,0.02397,0.102571,0.0909706,0.193541,0.091089,0.0248542,0,0,0.798666,0.9,0,0.121434,0,0.894788,0,0.80641,1,1,0,0,0.798666,0,0.121434,0.021537,0.0583632
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Timing 0","0.008494","0.9955","DLiabilitySignal1",0.1861,0,0.186069,0.179304,1,1,1,1,0.238772,0.128571,,,0.746032,,,,,0.061707,0,0.192261,0.162329,10.0813,9.86099,1000.02,999.895,0.0576783,0.117893,0.0909308,0.208824,0.0410504,0.0890663,0,0,0.746032,0.11889,0.061707,0,0,0.105211,0,0.806395,1,1,0,0,0.746032,0.061707,0,0.161052,0.0312096
