"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","DWins",0.0633,0,0.0632963,0.466814,1,1,1,1,0.64188,0.340453,,,0,,,,,0,0,1,0,9.775,10.075,999.894,1000.03,0.15,0,0.562182,0.562182,0,0.688673,0,0,0,,0,0,0,0.458924,0,0.120557,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","Abandoned",0.224,0,0.22397,0.499559,1,1,1,1,0.661079,0.342309,,,0,,,,,0.344547,0.406966,0,,10.4937,9.43129,1000.08,999.303,0.075,0.293237,0.251437,0.544674,0.285377,0.250863,0,0,0,,0.46879,0.53121,0.248487,0.499454,0,-0.020172,1,1,0,0,0,0.344547,0.406966,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","Rounds1",0.9443,0,0.944346,0.500047,1,1,1,1,0.498804,0.510234,,,0.687725,,,,,0.0817161,0.09652,0.134039,0.499946,10.4707,9.44423,1000.09,999.474,0.0850529,0.286508,0.263353,0.54986,0.208475,0.19227,0,0,0.687725,0.508503,0.0817161,0.09652,0,0.500058,0,0.00637499,1,1,0,0,0.687725,0.0817161,0.09652,0.0670266,0.0670122
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","Truly Liable",0.5,0,0.499999,0.716725,1,1,1,1,0.508859,0.50142,,,0.649784,,,,,0.0764682,0.0917152,0.12649,0.540702,10.4779,9.43763,1000.09,999.456,0.0844867,0.0198693,0.527248,0.547117,0.00363044,0.393071,0,0,0.649784,0.508939,0.104239,0.119486,0.0555425,1,0,-5.36997E-05,1,1,0,0,0.649784,0.0764682,0.0917152,0.0580965,0.0683934
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","Truly Not Liable",0.5,0,0.500001,0.283274,1,1,1,1,0.508263,0.500613,,,0.649117,,,,,0.0778684,0.0905814,0.126668,0.459248,10.4626,9.45287,1000.09,999.478,0.0845001,0.552269,0,0.552269,0.420205,0,0,0,0.649117,0.508067,0.105751,0.118464,0.0557646,0,0,-4.81604E-05,1,1,0,0,0.649117,0.0778684,0.0905814,0.0684961,0.0581721
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","AllCount",30000,0,30000,0.499999,30000,30000,30000,30000,0.508561,0.501017,,,19483.5,,,,,2315.05,2734.45,3797.37,2499.73,10.4703,9.44525,1000.09,999.467,0.0844934,0.28607,0.263623,0.549693,0.211918,0.196535,0,0,19483.5,0.508503,3149.85,3569.25,1669.61,15000,0,-5.093E-05,30000,30000,0,0,19483.5,2315.05,2734.45,1898.89,1898.48
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","Liability Strength1",0.2261,0,0.226111,0.1,1,1,1,1,0.508031,0.500238,,,0.648763,,,,,0.078477,0.0901117,0.126802,0.424951,10.4562,9.45931,1000.09,999.488,0.0845101,0.524995,0.0218956,0.54689,0.396575,0.0167171,0,0,0.648763,0.507693,0.1064,0.118035,0.0558461,0.0399657,0,-4.54703E-05,1,1,0,0,0.648763,0.078477,0.0901117,0.0729173,0.0538846
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","Liability Strength2",0.1902,0,0.190222,0.3,1,1,1,1,0.508272,0.500666,,,0.649191,,,,,0.077804,0.0906184,0.126622,0.462263,10.4632,9.4523,1000.09,999.477,0.0844967,0.4621,0.0917247,0.553825,0.350036,0.0695055,0,0,0.649191,0.508102,0.105686,0.118501,0.0557646,0.169489,0,-4.85835E-05,1,1,0,0,0.649191,0.077804,0.0906184,0.0680895,0.0585329
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","Liability Strength3",0.1673,0,0.167337,0.5,1,1,1,1,0.508537,0.501058,,,0.649538,,,,,0.0771475,0.091137,0.126509,0.5,10.4703,9.44523,1000.09,999.467,0.0844882,0.289102,0.267233,0.556335,0.216079,0.200933,0,0,0.649538,0.508509,0.104982,0.118971,0.055668,0.5,0,-5.13747E-05,1,1,0,0,0.649538,0.0771475,0.091137,0.0632545,0.0632545
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","Liability Strength4",0.1902,0,0.190221,0.7,1,1,1,1,0.508824,0.501412,,,0.649806,,,,,0.0765101,0.091666,0.12646,0.537737,10.4773,9.43819,1000.09,999.457,0.0844845,0.112392,0.438319,0.550711,0.0770245,0.326969,0,0,0.649806,0.50891,0.104289,0.119445,0.0555581,0.830511,0,-5.37558E-05,1,1,0,0,0.649806,0.0765101,0.091666,0.0584578,0.0680021
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","Liability Strength5",0.2261,0,0.226109,0.9,1,1,1,1,0.50913,0.501727,,,0.649994,,,,,0.0758937,0.0922036,0.126472,0.575049,10.4843,9.43122,1000.1,999.446,0.0844854,0.04292,0.500329,0.543248,0.0214681,0.370237,0,0,0.649994,0.509302,0.103612,0.119922,0.0554372,0.960034,0,-5.56574E-05,1,1,0,0,0.649994,0.0758937,0.0922036,0.0537443,0.0727274
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","PLiabilitySignal1",0.1893,0,0.18934,0.446233,1,1,1,1,0.508643,0.500916,,,0.645385,,,,,0.0817581,0.089213,0.124424,0.489581,10.4636,9.45205,1000.09,999.475,0.0843318,0.318369,0.231267,0.549636,0.237114,0.173856,0,0,0.645385,0.505804,0.111368,0.118823,0.0592195,0.433456,0,-1.9682,1,1,0,0,0.645385,0.0817581,0.089213,0.0635086,0.0609158
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","PLiabilitySignal2",0.2053,0,0.20525,0.472959,1,1,1,1,0.503586,0.500967,,,0.651561,,,,,0.0819819,0.0872047,0.120431,0.494583,10.461,9.45493,1000.09,999.481,0.0840324,0.298899,0.250351,0.54925,0.220537,0.187763,0,0,0.651561,0.501977,0.111392,0.116615,0.058821,0.466522,0,-0.98403,1,1,0,0,0.651561,0.0819819,0.0872047,0.060868,0.0595634
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","PLiabilitySignal3",0.2108,0,0.21084,0.499999,1,1,1,1,0.504209,0.501017,,,0.663644,,,,,0.0718537,0.0888131,0.124016,0.499663,10.4731,9.44257,1000.09,999.469,0.0843012,0.287476,0.262493,0.549969,0.211518,0.193087,0,0,0.663644,0.510325,0.0976905,0.11465,0.0516737,0.499999,0,2E-05,1,1,0,0,0.663644,0.0718537,0.0888131,0.0620497,0.0619661
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","PLiabilitySignal4",0.2053,0,0.20525,0.527042,1,1,1,1,0.510339,0.501067,,,0.642657,,,,,0.0829059,0.0898776,0.124506,0.504751,10.4677,9.44799,1000.09,999.469,0.0843379,0.266932,0.283229,0.550162,0.197478,0.212611,0,0,0.642657,0.508691,0.112933,0.119904,0.0600536,0.533479,0,0.98399,1,1,0,0,0.642657,0.0829059,0.0898776,0.0616613,0.0628443
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","PLiabilitySignal5",0.1893,0,0.18932,0.553768,1,1,1,1,0.51679,0.501117,,,0.642788,,,,,0.0670576,0.101338,0.140501,0.509774,10.4865,9.42797,1000.1,999.44,0.0855376,0.25904,0.290376,0.549415,0.193478,0.21514,0,0,0.642788,0.516088,0.0912153,0.125495,0.0483153,0.566545,0,1.96816,1,1,0,0,0.642788,0.0670576,0.101338,0.0688775,0.0716239
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","DLiabilitySignal1",0.1893,0,0.189334,0.446232,1,1,1,1,0.508487,0.483813,,,0.62695,,,,,0.0917453,0.0817493,0.150097,0.490177,10.4519,9.46184,1000.09,999.476,0.0862573,0.313802,0.23606,0.549862,0.234989,0.182139,0,0,0.62695,0.5031,0.116475,0.106479,0.0494587,0.433455,0,1.96815,1,1,0,0,0.62695,0.0917453,0.0817493,0.0765228,0.073574
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","DLiabilitySignal2",0.2052,0,0.205244,0.472957,1,1,1,1,0.508523,0.508235,,,0.661313,,,,,0.0701287,0.0947876,0.115212,0.495201,10.4766,9.43977,1000.1,999.467,0.0836409,0.306772,0.243079,0.549851,0.226949,0.178318,0,0,0.661313,0.510273,0.0994082,0.124067,0.058559,0.466519,0,0.983948,1,1,0,0,0.661313,0.0701287,0.0947876,0.058159,0.0570532
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","DLiabilitySignal3",0.2108,0,0.210838,0.499999,1,1,1,1,0.508561,0.505886,,,0.65128,,,,,0.0716044,0.0995287,0.116963,0.500277,10.4803,9.4359,1000.1,999.458,0.0837722,0.290611,0.258856,0.549467,0.216366,0.190892,0,0,0.65128,0.512598,0.101916,0.129841,0.060624,0.499999,0,-3.99984E-05,1,1,0,0,0.65128,0.0716044,0.0995287,0.0584491,0.0585139
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","DLiabilitySignal4",0.2052,0,0.205244,0.527041,1,1,1,1,0.508598,0.503265,,,0.654554,,,,,0.0818983,0.0804909,0.134155,0.505353,10.4623,9.45265,1000.09,999.476,0.0850616,0.264944,0.285998,0.550942,0.193952,0.214577,0,0,0.654554,0.507017,0.106349,0.104942,0.0489023,0.533478,0,-0.984028,1,1,0,0,0.654554,0.0818983,0.0804909,0.0663591,0.0677954
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","DLiabilitySignal5",0.1893,0,0.189339,0.553766,1,1,1,1,0.508635,0.502536,,,0.651524,,,,,0.0712909,0.0988227,0.11788,0.510377,10.4792,9.43698,1000.1,999.459,0.083841,0.25374,0.294511,0.548251,0.187077,0.217406,0,0,0.651524,0.508815,0.101532,0.129064,0.0604823,0.566543,0,-1.96823,1,1,0,0,0.651524,0.0712909,0.0988227,0.0577167,0.0601632
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","MutOptLiability4",0.0347,0,0.0346626,0.5,1,1,1,1,0.51679,0.483813,,,0.619666,,,,,0.0795276,0.0909817,0.16696,0.5,10.4688,9.44364,1000.09,999.447,0.087522,0.289438,0.264582,0.55402,0.21913,0.203224,0,0,0.619666,0.511089,0.10096,0.112414,0.042865,0.5,0,4,1,1,0,0,0.619666,0.0795276,0.0909817,0.0834798,0.0834798
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","MutOptLiability3",0.0764,0,0.076426,0.499998,1,1,1,1,0.513564,0.496023,,,0.637499,,,,,0.0797014,0.0929343,0.137937,0.499639,10.4707,9.44396,1000.09,999.46,0.0853452,0.287129,0.263114,0.550243,0.21458,0.197803,0,0,0.637499,0.510696,0.105666,0.118899,0.0519285,0.499998,0,3,1,1,0,0,0.637499,0.0797014,0.0929343,0.069018,0.0689185
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","MutOptLiability2",0.1216,0,0.121607,0.499998,1,1,1,1,0.510444,0.499447,,,0.646596,,,,,0.0743858,0.0948473,0.129918,0.499559,10.4755,9.43971,1000.09,999.459,0.0847438,0.288753,0.260606,0.549358,0.214967,0.193683,0,0,0.646596,0.512002,0.101512,0.121974,0.0542533,0.499998,0,2,1,1,0,0,0.646596,0.0743858,0.0948473,0.0650161,0.0649016
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","MutOptLiability1",0.1656,0,0.165556,0.499999,1,1,1,1,0.508664,0.500608,,,0.650052,,,,,0.0774359,0.0894227,0.129418,0.500176,10.4696,9.44565,1000.09,999.467,0.0847063,0.285749,0.263686,0.549436,0.211465,0.196651,0,0,0.650052,0.509197,0.104272,0.116258,0.0536714,0.499998,0,1,1,1,0,0,0.650052,0.0774359,0.0894227,0.064686,0.0647316
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","MutOptLiability0",0.2035,0,0.203477,0.499999,1,1,1,1,0.508455,0.501202,,,0.649566,,,,,0.077615,0.0914669,0.126035,0.499924,10.4702,9.44535,1000.09,999.467,0.0844526,0.285592,0.263238,0.54883,0.211411,0.196026,0,0,0.649566,0.508489,0.105273,0.119125,0.0553164,0.499999,0,0,1,1,0,0,0.649566,0.077615,0.0914669,0.0630271,0.063008
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","MutOptLiability-1",0.1656,0,0.165562,0.5,1,1,1,1,0.506567,0.504962,,,0.656379,,,,,0.0755423,0.0908566,0.117806,0.50029,10.4709,9.44523,1000.09,999.471,0.0838354,0.286098,0.263828,0.549926,0.210972,0.19559,0,0,0.656379,0.507848,0.105251,0.120565,0.0594164,0.5,0,-1,1,1,0,0,0.656379,0.0755423,0.0908566,0.0588686,0.058937
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","MutOptLiability-2",0.1216,0,0.121609,0.499999,1,1,1,1,0.50545,0.503886,,,0.656738,,,,,0.0766059,0.0896663,0.119809,0.500029,10.4691,9.44693,1000.09,999.473,0.0839857,0.285216,0.264638,0.549854,0.210277,0.196396,0,0,0.656738,0.506919,0.105196,0.118256,0.05718,0.499999,0,-2,1,1,0,0,0.656738,0.0766059,0.0896663,0.0599013,0.0599082
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","MutOptLiability-3",0.0764,0,0.076432,0.500001,1,1,1,1,0.506114,0.502901,,,0.652087,,,,,0.0815271,0.0868948,0.121646,0.499576,10.4627,9.45316,1000.09,999.478,0.0841235,0.282043,0.267673,0.549716,0.207567,0.200544,0,0,0.652087,0.503316,0.11045,0.115817,0.0578449,0.500001,0,-3,1,1,0,0,0.652087,0.0815271,0.0868948,0.0608747,0.0607717
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","MutOptLiability-4",0.0347,0,0.0346682,0.5,1,1,1,1,0.508643,0.502536,,,0.647579,,,,,0.0752132,0.0967426,0.115613,0.5,10.4729,9.44345,1000.09,999.466,0.083671,0.287033,0.26287,0.549902,0.213149,0.19566,0,0,0.647579,0.506097,0.10764,0.129169,0.0648527,0.5,0,-4,1,1,0,0,0.647579,0.0752132,0.0967426,0.0578065,0.0578065
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","Truly Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","Truly Liable MutOptLiability4",0.0173,0,0.0173313,0.714945,1,1,1,1,0.51679,0.483813,,,0.619666,,,,,0.0795276,0.0909817,0.16696,0.540382,10.4776,9.43488,1000.09,999.433,0.087522,0.0245155,0.529164,0.55368,0.00472557,0.406448,0,0,0.619666,0.511089,0.10096,0.112414,0.042865,1,0,4,1,1,0,0,0.619666,0.0795276,0.0909817,0.0767375,0.090222
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","Truly Liable MutOptLiability3",0.0382,0,0.0382128,0.71541,1,1,1,1,0.513779,0.496838,,,0.638655,,,,,0.078457,0.0937583,0.137281,0.540301,10.4793,9.43537,1000.09,999.447,0.085296,0.021177,0.526231,0.547408,0.0039233,0.395607,0,0,0.638655,0.511175,0.104382,0.119683,0.0518492,1,0,3,1,1,0,0,0.638655,0.078457,0.0937583,0.0631078,0.0741728
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","Truly Liable MutOptLiability2",0.0608,0,0.0608033,0.716156,1,1,1,1,0.510992,0.500408,,,0.646764,,,,,0.0733713,0.0961668,0.129163,0.540419,10.484,9.43129,1000.1,999.447,0.0846872,0.0203343,0.521214,0.541548,0.00370732,0.387368,0,0,0.646764,0.512648,0.100639,0.123434,0.0545347,1,0,2,1,1,0,0,0.646764,0.0733713,0.0961668,0.059361,0.0698023
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","Truly Liable MutOptLiability1",0.0828,0,0.0827777,0.717143,1,1,1,1,0.509391,0.50148,,,0.650377,,,,,0.0764229,0.0900754,0.129718,0.540917,10.4779,9.43738,1000.09,999.455,0.0847289,0.0201668,0.527375,0.547541,0.00371642,0.393304,0,0,0.650377,0.510034,0.103126,0.116779,0.0534067,1,0,1,1,1,0,0,0.650377,0.0764229,0.0900754,0.0595515,0.0701669
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","Truly Liable MutOptLiability0",0.1017,0,0.101738,0.718318,1,1,1,1,0.509026,0.501947,,,0.650141,,,,,0.0763556,0.0925242,0.125911,0.541024,10.4786,9.43692,1000.1,999.455,0.0844433,0.0198293,0.526477,0.546306,0.00361744,0.392053,0,0,0.650141,0.509313,0.10389,0.120058,0.0550685,1,0,0,1,1,0,0,0.650141,0.0763556,0.0925242,0.05779,0.0681206
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 2 Moderately Risk Averse Noise 4,4","0.07567","0.9978","Truly Liable MutOptLiability-1",0.0828,0,0.0827811,0.717144,1,1,1,1,0.506657,0.504649,,,0.656062,,,,,0.0756537,0.0907952,0.118257,0.540919,10.4771,9.43899,1000.1,999.461,0.0838693,0.0189081,0.527655,0.546563,0.00340768,0.391179,0,0,0.656062,0.50795,0.10527,0.120411,0.0592321,1,0,-1,1,1,0,0,0.656062,0.0756537,0.0907952,0.0542895,0.0639674
