"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","All",1,0,1,0.499999,1,1,1,1,0.4997,0.486179,,,0.915271,,,,,0,0,0.084729,0.500011,10.4138,9.42347,1000.08,999.399,0.162709,0.158379,0.159814,0.318193,0.0905195,0.0955108,0,0,0.915271,0.494728,0,0,0,0.5,0,-3.36759E-06,1,1,0,0,0.915271,0,0,0.0423634,0.0423652
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","DisputeArises",1,0,1,0.499999,1,1,1,1,0.4997,0.486179,,,0.915271,,,,,0,0,0.084729,0.500011,10.4138,9.42347,1000.08,999.399,0.162709,0.158379,0.159814,0.318193,0.0905195,0.0955108,0,0,0.915271,0.494728,0,0,0,0.5,0,-3.36759E-06,1,1,0,0,0.915271,0,0,0.0423634,0.0423652
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","PFiles",1,0,1,0.499999,1,1,1,1,0.4997,0.486179,,,0.915271,,,,,0,0,0.084729,0.500011,10.4138,9.42347,1000.08,999.399,0.162709,0.158379,0.159814,0.318193,0.0905195,0.0955108,0,0,0.915271,0.494728,0,0,0,0.5,0,-3.36759E-06,1,1,0,0,0.915271,0,0,0.0423634,0.0423652
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","DAnswers",1,0,1,0.499999,1,1,1,1,0.4997,0.486179,,,0.915271,,,,,0,0,0.084729,0.500011,10.4138,9.42347,1000.08,999.399,0.162709,0.158379,0.159814,0.318193,0.0905195,0.0955108,0,0,0.915271,0.494728,0,0,0,0.5,0,-3.36759E-06,1,1,0,0,0.915271,0,0,0.0423634,0.0423652
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","Litigated",1,0,1,0.499999,1,1,1,1,0.4997,0.486179,,,0.915271,,,,,0,0,0.084729,0.500011,10.4138,9.42347,1000.08,999.399,0.162709,0.158379,0.159814,0.318193,0.0905195,0.0955108,0,0,0.915271,0.494728,0,0,0,0.5,0,-3.36759E-06,1,1,0,0,0.915271,0,0,0.0423634,0.0423652
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","Settles",0.9153,0,0.915271,0.499999,1,1,1,1,0.486007,0.503449,,,1,,,,,0,0,0,,10.4197,9.43027,1000.08,999.423,0.15,0.140795,0.146065,0.28686,0.0692221,0.0752312,0,0,1,0.494728,0,0,0,0.499999,0,-0.0175873,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","Tried",0.0847,0,0.0847286,0.500004,1,1,1,1,0.647622,0.299623,,,0,,,,,0,0,1,0.500011,10.35,9.34999,1000.04,999.13,0.3,0.348333,0.30833,0.656664,0.320583,0.314578,0,0,0,,0,0,0,0.500007,0,0.189945,1,1,0,0,0,0,0,0.499989,0.500011
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","PWins",0.0424,0,0.0423652,0.520177,1,1,1,1,0.667675,0.315489,,,0,,,,,0,0,1,1,10.85,8.85,1000.15,998.326,0.3,0.616656,0.0800016,0.696657,0.629152,0.0120002,0,0,0,,0,0,0,0.533344,0,0.189979,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","DWins",0.0424,0,0.0423634,0.47983,1,1,1,1,0.627568,0.283756,,,0,,,,,0,0,1,0,9.85,9.85,999.935,999.935,0.3,0.0799997,0.536669,0.616669,0.012,0.617169,0,0,0,,0,0,0,0.466669,0,0.189911,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","Abandoned",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","Rounds1",1,0,1,0.499999,1,1,1,1,0.4997,0.486179,,,0.915271,,,,,0,0,0.084729,0.500011,10.4138,9.42347,1000.08,999.399,0.162709,0.158379,0.159814,0.318193,0.0905195,0.0955108,0,0,0.915271,0.494728,0,0,0,0.5,0,-3.36759E-06,1,1,0,0,0.915271,0,0,0.0423634,0.0423652
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 0.25,0.25","0.007502","0.9993","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
