"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 4,4","0.08317","0.9983","All",1,0,1,0.499999,1,1,1,1,0.520676,0.500519,,,0.60577,,,,,0.0824192,0.10336,0.151116,0.499661,10.4336,9.39375,1000.09,999.386,0.172667,0.313379,0.279276,0.592655,0.24337,0.218028,0,0,0.60577,0.515695,0.111087,0.132028,0.0573348,0.499999,0,-5.093E-05,1,1,0,0,0.60577,0.0824192,0.10336,0.0756092,0.0755069
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 4,4","0.08317","0.9983","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 4,4","0.08317","0.9983","DisputeArises",1,0,1,0.499999,1,1,1,1,0.520676,0.500519,,,0.60577,,,,,0.0824192,0.10336,0.151116,0.499661,10.4336,9.39375,1000.09,999.386,0.172667,0.313379,0.279276,0.592655,0.24337,0.218028,0,0,0.60577,0.515695,0.111087,0.132028,0.0573348,0.499999,0,-5.093E-05,1,1,0,0,0.60577,0.0824192,0.10336,0.0756092,0.0755069
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 4,4","0.08317","0.9983","PFiles",1,0,1,0.499999,1,1,1,1,0.520676,0.500519,,,0.60577,,,,,0.0824192,0.10336,0.151116,0.499661,10.4336,9.39375,1000.09,999.386,0.172667,0.313379,0.279276,0.592655,0.24337,0.218028,0,0,0.60577,0.515695,0.111087,0.132028,0.0573348,0.499999,0,-5.093E-05,1,1,0,0,0.60577,0.0824192,0.10336,0.0756092,0.0755069
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 4,4","0.08317","0.9983","DAnswers",1,0,1,0.499999,1,1,1,1,0.520676,0.500519,,,0.60577,,,,,0.0824192,0.10336,0.151116,0.499661,10.4336,9.39375,1000.09,999.386,0.172667,0.313379,0.279276,0.592655,0.24337,0.218028,0,0,0.60577,0.515695,0.111087,0.132028,0.0573348,0.499999,0,-5.093E-05,1,1,0,0,0.60577,0.0824192,0.10336,0.0756092,0.0755069
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 4,4","0.08317","0.9983","Litigated",1,0,1,0.499999,1,1,1,1,0.520676,0.500519,,,0.60577,,,,,0.0824192,0.10336,0.151116,0.499661,10.4336,9.39375,1000.09,999.386,0.172667,0.313379,0.279276,0.592655,0.24337,0.218028,0,0,0.60577,0.515695,0.111087,0.132028,0.0573348,0.499999,0,-5.093E-05,1,1,0,0,0.60577,0.0824192,0.10336,0.0756092,0.0755069
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 4,4","0.08317","0.9983","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 4,4","0.08317","0.9983","Settles",0.6058,0,0.60577,0.499825,1,1,1,1,0.429515,0.601875,,,1,,,,,0,0,0,,10.4407,9.40931,1000.11,999.551,0.15,0.295171,0.279227,0.574397,0.185386,0.167259,0,0,1,0.515695,0,0,0,0.499783,0,-0.0444031,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 4,4","0.08317","0.9983","Tried",0.1511,0,0.151116,0.498197,1,1,1,1,0.655526,0.348333,,,0,,,,,0,0,1,0.499661,10.3496,9.35039,1000.03,998.998,0.3,0.363375,0.300321,0.663696,0.361161,0.344684,0,0,0,,0,0,0,0.497769,0,0.114131,1,1,0,0,0,0,0,0.500339,0.499661
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 4,4","0.08317","0.9983","PWins",0.0755,0,0.0755069,0.531132,1,1,1,1,0.655737,0.348446,,,0,,,,,0,0,1,1,10.925,8.775,1000.16,998.024,0.3,0.686467,0.04039,0.726857,0.719752,0.00302925,0,0,0,,0,0,0,0.538533,0,0.113579,1,1,0,0,0,0,0,0,1
