"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06422","0.9951","All",1,0,1,0.499999,1,1,1,1,0.538283,0.488404,,,0.597941,,,,,0.0562594,0.0926288,0.229553,0.500106,10.4884,9.41939,1000.1,999.442,0.0922165,0.292371,0.251294,0.543665,0.223086,0.185172,0,0,0.597941,0.527254,0.0680686,0.104438,0.0236184,0.499999,0,-5.093E-05,1,1,0,0,0.597941,0.0562594,0.0926288,0.114752,0.114801
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06422","0.9951","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06422","0.9951","DisputeArises",1,0,1,0.499999,1,1,1,1,0.538283,0.488404,,,0.597941,,,,,0.0562594,0.0926288,0.229553,0.500106,10.4884,9.41939,1000.1,999.442,0.0922165,0.292371,0.251294,0.543665,0.223086,0.185172,0,0,0.597941,0.527254,0.0680686,0.104438,0.0236184,0.499999,0,-5.093E-05,1,1,0,0,0.597941,0.0562594,0.0926288,0.114752,0.114801
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06422","0.9951","PFiles",1,0,1,0.499999,1,1,1,1,0.538283,0.488404,,,0.597941,,,,,0.0562594,0.0926288,0.229553,0.500106,10.4884,9.41939,1000.1,999.442,0.0922165,0.292371,0.251294,0.543665,0.223086,0.185172,0,0,0.597941,0.527254,0.0680686,0.104438,0.0236184,0.499999,0,-5.093E-05,1,1,0,0,0.597941,0.0562594,0.0926288,0.114752,0.114801
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06422","0.9951","DAnswers",1,0,1,0.499999,1,1,1,1,0.538283,0.488404,,,0.597941,,,,,0.0562594,0.0926288,0.229553,0.500106,10.4884,9.41939,1000.1,999.442,0.0922165,0.292371,0.251294,0.543665,0.223086,0.185172,0,0,0.597941,0.527254,0.0680686,0.104438,0.0236184,0.499999,0,-5.093E-05,1,1,0,0,0.597941,0.0562594,0.0926288,0.114752,0.114801
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06422","0.9951","Litigated",1,0,1,0.499999,1,1,1,1,0.538283,0.488404,,,0.597941,,,,,0.0562594,0.0926288,0.229553,0.500106,10.4884,9.41939,1000.1,999.442,0.0922165,0.292371,0.251294,0.543665,0.223086,0.185172,0,0,0.597941,0.527254,0.0680686,0.104438,0.0236184,0.499999,0,-5.093E-05,1,1,0,0,0.597941,0.0562594,0.0926288,0.114752,0.114801
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06422","0.9951","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06422","0.9951","Settles",0.5979,0,0.597941,0.5011,1,1,1,1,0.445286,0.609222,,,1,,,,,0,0,0,,10.4898,9.43525,1000.11,999.573,0.075,0.281098,0.255307,0.536404,0.174213,0.145696,0,0,1,0.527254,0,0,0,0.501361,0,-0.0486238,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06422","0.9951","Tried",0.2296,0,0.229553,0.500564,1,1,1,1,0.675692,0.305967,,,0,,,,,0,0,1,0.500106,10.4251,9.42489,1000.06,999.277,0.15,0.287098,0.267488,0.554586,0.268077,0.267242,0,0,0,,0,0,0,0.500698,0,-0.0125897,1,1,0,0,0,0,0,0.499894,0.500106
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06422","0.9951","PWins",0.1148,0,0.114801,0.533455,1,1,1,1,0.675712,0.306116,,,0,,,,,0,0,1,1,10.925,8.925,1000.16,998.585,0.15,0.53359,0.0406058,0.574196,0.533003,0.00304543,0,0,0,,0,0,0,0.54141,0,-0.0126017,1,1,0,0,0,0,0,0,1
