"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","Liability Strength1",0.2261,0,0.226109,0.1,1,1,1,1,0.298048,0.1,,,0.718024,,,,,0.065382,7.19087E-08,0.216594,3.76612E-5,9.96432,9.85319,999.982,999.935,0.182489,0.140944,0.0413916,0.182336,0.0226452,0.0432886,0,0,0.718024,0.1,0.0653821,8.27617E-08,2.1706E-08,0.0399657,0,1.04554,1,1,0,0,0.718024,0.065382,7.19087E-08,0.216586,8.1572E-6
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","Liability Strength2",0.1902,0,0.190222,0.3,1,1,1,1,0.370622,0.10003,,,0.632527,,,,,0.0593693,0.000405028,0.30762,0.0227808,9.95063,9.85322,999.973,999.925,0.196143,0.122172,0.177856,0.300028,0.027006,0.19001,0,0,0.632527,0.100031,0.0594083,0.000444112,7.81668E-05,0.169489,0,0.595569,1,1,0,0,0.632527,0.0593693,0.000405028,0.300612,0.0070078
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","Liability Strength3",0.1673,0,0.16734,0.5,1,1,1,1,0.460527,0.104457,,,0.528463,,,,,0.0429484,0.0647843,0.35599,0.5,10.2011,9.59555,1000.02,999.499,0.203399,0.224828,0.399472,0.6243,0.188269,0.410401,0,0,0.528463,0.106099,0.0468556,0.0686915,0.00781441,0.5,0,3.38431E-08,1,1,0,0,0.528463,0.0429484,0.0647843,0.177995,0.177995
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","Liability Strength4",0.1902,0,0.190222,0.7,1,1,1,1,0.557473,0.236576,,,0.509095,,,,,0.00652961,0.369659,0.08716,0.977219,10.55,9.2869,1000.1,999.125,0.163074,0.160663,0.373704,0.534368,0.123391,0.315064,0,0,0.509095,0.307835,0.0203077,0.383437,0.0275562,0.830511,0,-0.595567,1,1,0,0,0.509095,0.00652961,0.369659,0.00198558,0.0851746
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","Liability Strength5",0.2261,0,0.226107,0.9,1,1,1,1,0.648648,0.731189,,,0.840799,,,,,4.98596E-05,0.151562,0.001071,0.999962,10.6874,9.16239,1000.13,999.08,0.150161,0.0448544,0.300064,0.344919,0.031518,0.155921,0,0,0.840799,0.721399,0.00330848,0.154821,0.00651723,0.960034,0,-1.04553,1,1,0,0,0.840799,4.98596E-05,0.151562,4.03452E-8,0.0010712
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","PLiabilitySignal1",0.1748,0,0.17483,0.318051,1,1,1,1,0.175517,0.152694,,,0.860468,,,,,0.0550051,0.00841273,0.06945,0.0994712,10.0491,9.79048,1000.01,999.874,0.160417,0.126343,0.232664,0.359007,0.0294608,0.215815,0,0,0.860468,0.133447,0.0583372,0.0117448,0.0066641,0.27448,0,-1.16181,1,1,0,0,0.860468,0.0550051,0.00841273,0.0625417,0.0069083
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","PLiabilitySignal2",0.2123,0,0.21228,0.402076,1,1,1,1,0.141265,0.196164,,,0.927996,,,,,0.0596361,0,0,,10.0745,9.77551,1000.02,999.874,0.15,0.109067,0.318899,0.427967,0.0220984,0.286869,0,0,0.927996,0.154427,0.0658203,0.0061842,0.0123684,0.377993,0,-0.54831,1,1,0,0,0.927996,0.0596361,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","PLiabilitySignal3",0.2258,0,0.22578,0.499996,1,1,1,1,0.259507,0.258621,,,0.812698,,,,,0.0542167,0.0298851,0.084389,0.191676,10.146,9.69131,1000.03,999.754,0.162658,0.101957,0.366887,0.468844,0.0371145,0.320838,0,0,0.812698,0.216315,0.0636225,0.0392909,0.0188115,0.499996,0,2E-05,1,1,0,0,0.812698,0.0542167,0.0298851,0.0682132,0.0161753
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","PLiabilitySignal4",0.2123,0,0.21228,0.597924,1,1,1,1,0.9,0.333961,,,0.285998,,,,,0,0.261532,0.45247,0.253652,10.508,9.27408,1000.07,999.071,0.21787,0.172289,0.150196,0.322485,0.142154,0.109875,0,0,0.285998,0.9,0,0.261532,0,0.622007,0,0.54831,1,1,0,0,0.285998,0,0.261532,0.3377,0.11477
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","PLiabilitySignal5",0.1748,0,0.17483,0.681949,1,1,1,1,0.9,0.410831,,,0.379933,,,,,0,0.296107,0.32396,0.323841,10.6351,9.1663,1000.1,998.94,0.198594,0.163588,0.148031,0.311618,0.137062,0.0881134,0,0,0.379933,0.9,0,0.296107,0,0.72552,0,1.16181,1,1,0,0,0.379933,0,0.296107,0.219048,0.104912
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","DLiabilitySignal1",0.2137,0,0.213659,0.12847,1,1,1,1,0.308396,0.1,,,0.70583,,,,,0.064535,0,0.229635,0.00529032,9.96253,9.85302,999.98,999.934,0.184445,0.13833,0.060943,0.199273,0.0233554,0.0642983,0,0,0.70583,0.1,0.064535,0,0,0.0586162,0,1.28737,1,1,0,0,0.70583,0.064535,0,0.22842,0.0012148
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","DLiabilitySignal2",0.1989,0,0.198895,0.284476,1,1,1,1,0.367337,0.1,,,0.636283,,,,,0.0595748,0,0.304143,0.10943,9.98128,9.8231,999.981,999.875,0.195621,0.137567,0.181433,0.319,0.0452783,0.192067,0,0,0.636283,0.1,0.0595748,0,0,0.186556,0,0.575425,1,1,0,0,0.636283,0.0595748,0,0.27086,0.0332822
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","DLiabilitySignal3",0.1749,0,0.174895,0.5,1,1,1,1,0.461787,0.1,,,0.524246,,,,,0.0507707,0,0.424983,0.547384,10.1812,9.60505,1000.02,999.492,0.213748,0.19664,0.377619,0.574259,0.145275,0.385263,0,0,0.524246,0.1,0.0507707,0,0,0.5,0,1.68268E-16,1,1,0,0,0.524246,0.0507707,0,0.192354,0.232629
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","DLiabilitySignal4",0.1989,0,0.198895,0.715524,1,1,1,1,0.563779,0.121704,,,0.418903,,,,,0,0.541882,0,,10.5455,9.30448,1000.09,999.152,0.15,0.15686,0.361904,0.518764,0.119685,0.3192,0,0,0.418903,0.140924,0.0196076,0.56149,0.0392151,0.813444,0,-0.575425,1,1,0,0,0.418903,0,0.541882,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","DLiabilitySignal5",0.2137,0,0.213657,0.87153,1,1,1,1,0.635665,0.872878,,,0.962719,,,,,0,0.0361661,0,,10.6917,9.1583,1000.14,999.109,0.15,0.0511476,0.28944,0.340587,0.0428357,0.126318,0,0,0.962719,0.758243,0.000557521,0.0367236,0.00111504,0.941384,0,-1.28736,1,1,0,0,0.962719,0,0.0361661,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","MutOptLiability4",0.0114,0,0.0114216,0.14814,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.00689138,9.78293,9.91707,999.896,999.956,0.3,0.0760024,0.0859803,0.161983,0.0131173,0.105182,0,0,0,,0,0,0,0.0717522,0,4,1,1,0,0,0,0,0,0.993109,0.0068914
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","MutOptLiability3",0.0432,0,0.0432483,0.215304,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.0573928,9.841,9.859,999.909,999.858,0.3,0.106646,0.134202,0.240848,0.0527436,0.162133,0,0,0,,0,0,0,0.134204,0,3,1,1,0,0,0,0,0,0.942607,0.0573928
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","MutOptLiability2",0.1046,0,0.104598,0.291583,1,1,1,1,0.624212,0.1,,,0.330327,,,,,0.0392175,0,0.630455,0.294458,10.077,9.67848,999.984,999.593,0.244568,0.196452,0.154279,0.350731,0.125213,0.173873,0,0,0.330327,0.1,0.0392175,0,0,0.237183,0,2,1,1,0,0,0.330327,0.0392175,0,0.444813,0.185642
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","MutOptLiability1",0.1968,0,0.196824,0.395302,1,1,1,1,0.507265,0.105432,,,0.480183,,,,,0.04754,0.243502,0.228776,0.47368,10.3123,9.50343,1000.05,999.392,0.184316,0.206402,0.129407,0.335809,0.12564,0.120545,0,0,0.480183,0.111313,0.04754,0.243502,0,0.377084,0,1,1,1,0,0,0.480183,0.04754,0.243502,0.120409,0.108366
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","MutOptLiability0",0.2878,0,0.287817,0.5,1,1,1,1,0.489807,0.289127,,,0.720135,,,,,0.0446269,0.194088,0.04115,0.258737,10.3821,9.46171,1000.07,999.404,0.156173,0.139144,0.164032,0.303176,0.069719,0.120754,0,0,0.720135,0.356819,0.0446269,0.194088,0,0.5,0,0,1,1,0,0,0.720135,0.0446269,0.194088,0.0305031,0.0106471
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","MutOptLiability-1",0.1968,0,0.196824,0.604698,1,1,1,1,0.419605,0.351547,,,0.875517,,,,,0.0325141,0.0502434,0.020862,0.0557694,10.3154,9.5315,1000.06,999.523,0.153129,0.0892238,0.333615,0.422839,0.0385846,0.283789,0,0,0.875517,0.378616,0.0429458,0.0606751,0.0208634,0.622916,0,-1,1,1,0,0,0.875517,0.0325141,0.0502434,0.0196987,0.0011635
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","MutOptLiability-2",0.1046,0,0.104596,0.708414,1,1,1,1,0.201176,0.439439,,,0.93159,,,,,0.0173437,0.00340172,0.021898,0.420692,10.2435,9.60318,1000.06,999.691,0.153285,0.061206,0.540889,0.602095,0.0272589,0.443935,0,0,0.93159,0.3166,0.0302266,0.0162846,0.0257658,0.762813,0,-2,1,1,0,0,0.93159,0.0173437,0.00340172,0.0126859,0.0092125
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","MutOptLiability-3",0.0432,0,0.0432483,0.784696,1,1,1,1,0.155312,0.564815,,,0.938754,,,,,0,0.0332557,0,,10.3104,9.53955,1000.07,999.652,0.15,0.0525895,0.585077,0.637666,0.0296799,0.445465,0,0,0.938754,0.360261,0.0139951,0.0472508,0.0279901,0.865796,0,-3,1,1,0,0,0.938754,0,0.0332557,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","MutOptLiability-4",0.0114,0,0.0114216,0.85186,1,1,1,1,0.175517,0.872878,,,0.994877,,,,,0,0.00284936,0,,10.4506,9.39944,1000.11,999.546,0.15,0.0433693,0.510013,0.553382,0.0269661,0.29401,0,0,0.994877,0.524264,0.00113707,0.00398643,0.00227413,0.928248,0,-4,1,1,0,0,0.994877,0,0.00284936,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","Truly Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","Truly Liable MutOptLiability4",0.0008,0,0.000819528,0.219309,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.0232221,9.80171,9.89829,999.9,999.925,0.3,0.005225,1.19829,1.20352,0.00117562,1.46591,0,0,0,,0,0,0,1,0,4,1,1,0,0,0,0,0,0.976778,0.0232221
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","Truly Liable MutOptLiability3",0.0058,0,0.00580412,0.342915,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.195668,10,9.69998,999.945,999.589,0.3,0.0440254,0.999981,1.04401,0.00990571,1.2081,0,0,0,,0,0,0,1,0,3,1,1,0,0,0,0,0,0.804332,0.195668
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","Truly Liable MutOptLiability2",0.0248,0,0.0248089,0.479968,1,1,1,1,0.828993,0.1,,,0.0850495,,,,,0.0100973,0,0.904853,0.530242,10.3495,9.36473,1000.03,999.032,0.285728,0.107953,0.650463,0.758416,0.0242894,0.733076,0,0,0.0850495,0.1,0.0100973,0,0,1,0,2,1,1,0,0,0.0850495,0.0100973,0,0.425062,0.479791
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","Truly Liable MutOptLiability1",0.0742,0,0.0742194,0.627937,1,1,1,1,0.786264,0.112109,,,0.151816,,,,,0.014918,0.542769,0.290497,0.614647,10.6568,9.1496,1000.1,998.848,0.193575,0.0808822,0.343179,0.424061,0.0120923,0.319678,0,0,0.151816,0.179761,0.014918,0.542769,0,1,0,1,1,1,0,0,0.151816,0.014918,0.542769,0.111944,0.178553
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","Truly Liable MutOptLiability0",0.1439,0,0.143909,0.735639,1,1,1,1,0.736178,0.456992,,,0.632738,,,,,0.0206461,0.323287,0.023329,0.551553,10.6719,9.17457,1000.12,999.01,0.153499,0.0271416,0.328064,0.355206,0.00246988,0.241507,0,0,0.632738,0.651693,0.0206461,0.323287,0,1,0,0,1,1,0,0,0.632738,0.0206461,0.323287,0.0104617,0.012867
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","Truly Liable MutOptLiability-1",0.1226,0,0.122605,0.745524,1,1,1,1,0.545777,0.479696,,,0.882301,,,,,0.016356,0.0689725,0.005341,0.146085,10.4644,9.38477,1000.09,999.331,0.150801,0.0063621,0.53557,0.541932,0.000503491,0.455581,0,0,0.882301,0.51779,0.0298708,0.0824874,0.0270296,1,0,-1,1,1,0,0,0.882301,0.016356,0.0689725,0.0045607,0.0007802
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,0.5","0.004388","0.9881","Truly Liable MutOptLiability-2",0.0798,0,0.0797871,0.766989,1,1,1,1,0.209177,0.516492,,,0.946052,,,,,0.0101095,0.00418711,0.012764,0.540166,10.2909,9.55716,1000.07,999.648,0.151915,0.0028736,0.709071,0.711945,0.000448225,0.581971,0,0,0.946052,0.361802,0.0235528,0.0176304,0.0268866,1,0,-2,1,1,0,0,0.946052,0.0101095,0.00418711,0.0058695,0.0068949
