"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","Truly Liable",0.5,0,0.499999,0.716725,1,1,1,1,0.5343,0.456351,,,0.758086,,,,,0.0276977,0.0302709,0.181176,0.540703,10.4205,9.40232,10.4205,9.40232,0.177176,0.0170685,0.579501,0.596569,0.00238222,0.397867,0,0,0.758086,0.500563,0.0290825,0.0316557,0.00276959,1,0,-5.36997E-05,1,1,0,0,0.758086,0.0276977,0.0302709,0.0832138,0.0979625
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","Truly Not Liable",0.5,0,0.500001,0.283274,1,1,1,1,0.533914,0.456294,,,0.758047,,,,,0.0279631,0.0299731,0.181264,0.45928,10.4054,9.41739,10.4054,9.41739,0.17719,0.582608,0,0.582608,0.40145,0,0,0,0.758047,0.500514,0.0293393,0.0313493,0.00275243,0,0,-4.81604E-05,1,1,0,0,0.758047,0.0279631,0.0299731,0.0980131,0.0832511
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","AllCount",18300,0,18300,0.499999,18300,18300,18300,18300,0.534107,0.456323,,,13872.6,,,,,509.296,551.233,3316.33,1399.95,10.413,9.40986,10.413,9.40986,0.177183,0.299839,0.28975,0.589589,0.201917,0.198933,0,0,13872.6,0.500538,534.559,576.496,50.5264,9149.98,0,-5.093E-05,18300,18300,0,0,13872.6,509.296,551.233,1658.23,1658.1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","Liability Strength1",0.2261,0,0.226111,0.1,1,1,1,1,0.533744,0.456273,,,0.758016,,,,,0.0280996,0.0298676,0.181266,0.424951,10.3991,9.42375,10.3991,9.42375,0.17719,0.553773,0.0240171,0.57779,0.377573,0.0170131,0,0,0.758016,0.500491,0.0294749,0.0312428,0.00275042,0.0399657,0,-4.54703E-05,1,1,0,0,0.758016,0.0280996,0.0298676,0.104237,0.0770293
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","Liability Strength2",0.1902,0,0.190222,0.3,1,1,1,1,0.533933,0.456293,,,0.758058,,,,,0.0279374,0.0299709,0.181284,0.462263,10.406,9.41684,10.406,9.41684,0.177193,0.486852,0.100682,0.587534,0.334353,0.0706286,0,0,0.758058,0.500516,0.0293122,0.0313457,0.00274967,0.169489,0,-4.85835E-05,1,1,0,0,0.758058,0.0279374,0.0299709,0.0974829,0.0838008
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","Liability Strength3",0.1673,0,0.167337,0.5,1,1,1,1,0.534116,0.456318,,,0.758085,,,,,0.0278002,0.0300976,0.181263,0.5,10.413,9.40985,10.413,9.40985,0.177189,0.303054,0.293518,0.596572,0.206719,0.203819,0,0,0.758085,0.50054,0.0291775,0.0314749,0.00275462,0.5,0,-5.13747E-05,1,1,0,0,0.758085,0.0278002,0.0300976,0.0906314,0.0906314
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","Liability Strength4",0.1902,0,0.190221,0.7,1,1,1,1,0.53429,0.456347,,,0.758094,,,,,0.0276907,0.0302467,0.181203,0.537737,10.42,9.40287,10.42,9.40287,0.17718,0.115316,0.481736,0.597053,0.0732001,0.33102,0,0,0.758094,0.500562,0.0290734,0.0316295,0.00276544,0.830511,0,-5.37558E-05,1,1,0,0,0.758094,0.0276907,0.0302467,0.0837634,0.0974394
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","Liability Strength5",0.2261,0,0.226109,0.9,1,1,1,1,0.534455,0.45638,,,0.758086,,,,,0.0276109,0.0304167,0.181104,0.575049,10.4269,9.39598,10.4269,9.39598,0.177166,0.0414275,0.550241,0.591668,0.0195749,0.374056,0,0,0.758086,0.500582,0.029002,0.0318078,0.00278214,0.960034,0,-5.56574E-05,1,1,0,0,0.758086,0.0276109,0.0304167,0.0769602,0.104144
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","PLiabilitySignal1",0.1893,0,0.18934,0.446233,1,1,1,1,0.530397,0.456315,,,0.75622,,,,,0.0344741,0.0292057,0.17666,0.489845,10.4068,9.41671,10.4068,9.41671,0.176499,0.334086,0.253594,0.58768,0.225126,0.175567,0,0,0.75622,0.499295,0.036194,0.0309256,0.00343981,0.433456,0,-1.9682,1,1,0,0,0.75622,0.0344741,0.0292057,0.090124,0.086536
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","PLiabilitySignal2",0.2053,0,0.20525,0.472959,1,1,1,1,0.531501,0.456319,,,0.759702,,,,,0.0256776,0.030103,0.181978,0.494863,10.4134,9.40928,10.4134,9.40928,0.177297,0.319387,0.269939,0.589325,0.215704,0.184946,0,0,0.759702,0.501049,0.0269475,0.0313729,0.00253991,0.466522,0,-0.98403,1,1,0,0,0.759702,0.0256776,0.030103,0.0919237,0.0900541
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","PLiabilitySignal3",0.2108,0,0.21084,0.499999,1,1,1,1,0.536072,0.456323,,,0.756889,,,,,0.0289625,0.0301824,0.181102,0.499941,10.4123,9.4105,10.4123,9.4105,0.177165,0.299568,0.290117,0.589685,0.201772,0.199518,0,0,0.756889,0.500414,0.0303949,0.0316149,0.00286489,0.499999,0,2E-05,1,1,0,0,0.756889,0.0289625,0.0301824,0.0905616,0.0905401
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","PLiabilitySignal4",0.2052,0,0.20525,0.527042,1,1,1,1,0.537492,0.456326,,,0.762423,,,,,0.0155303,0.0315241,0.189035,0.505019,10.4219,9.39977,10.4219,9.39977,0.178355,0.285678,0.304565,0.590243,0.193011,0.206181,0,0,0.762423,0.502762,0.0162742,0.032268,0.00148778,0.533479,0,0.98399,1,1,0,0,0.762423,0.0155303,0.0315241,0.0935685,0.0954662
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","PLiabilitySignal5",0.1893,0,0.18932,0.553768,1,1,1,1,0.534783,0.45633,,,0.754728,,,,,0.0355942,0.0294718,0.17662,0.510039,10.4097,9.41385,10.4097,9.41385,0.176493,0.260049,0.330917,0.590966,0.173574,0.228955,0,0,0.754728,0.498929,0.0373874,0.031265,0.00358651,0.566545,0,1.96816,1,1,0,0,0.754728,0.0355942,0.0294718,0.0865367,0.090083
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","DLiabilitySignal1",0.1893,0,0.189334,0.446232,1,1,1,1,0.534059,0.456701,,,0.756935,,,,,0.0276747,0.0324357,0.180005,0.489943,10.4129,9.41011,10.4129,9.41011,0.177001,0.337971,0.250891,0.588862,0.229203,0.172336,0,0,0.756935,0.501082,0.0291494,0.0339104,0.00294942,0.433455,0,1.96815,1,1,0,0,0.756935,0.0276747,0.0324357,0.091813,0.0881922
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","DLiabilitySignal2",0.2052,0,0.205244,0.472957,1,1,1,1,0.534083,0.455868,,,0.75716,,,,,0.0281054,0.0292776,0.18291,0.494962,10.4113,9.41123,10.4113,9.41123,0.177436,0.318329,0.270905,0.589234,0.214857,0.186392,0,0,0.75716,0.500506,0.0293792,0.0305514,0.00254752,0.466519,0,0.983948,1,1,0,0,0.75716,0.0281054,0.0292776,0.0923763,0.0905334
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","DLiabilitySignal3",0.2108,0,0.210838,0.499999,1,1,1,1,0.534107,0.455326,,,0.7607,,,,,0.0285784,0.0226138,0.186093,0.500041,10.4075,9.41455,10.4075,9.41455,0.177914,0.297346,0.292424,0.589769,0.198749,0.201588,0,0,0.7607,0.4993,0.0295857,0.0236211,0.00201471,0.499999,0,-3.99984E-05,1,1,0,0,0.7607,0.0285784,0.0226138,0.0930389,0.093054
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","DLiabilitySignal4",0.2052,0,0.205244,0.527041,1,1,1,1,0.534131,0.456225,,,0.758116,,,,,0.0277669,0.0303929,0.180911,0.505119,10.414,9.40887,10.414,9.40887,0.177137,0.281224,0.308942,0.590166,0.188912,0.211969,0,0,0.758116,0.500426,0.0291737,0.0317996,0.00281351,0.533478,0,-0.984028,1,1,0,0,0.758116,0.0277669,0.0303929,0.0895294,0.0913815
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","DLiabilitySignal5",0.1893,0,0.189339,0.553766,1,1,1,1,0.534154,0.457652,,,0.757194,,,,,0.0269237,0.0367909,0.175513,0.510137,10.4197,9.40396,10.4197,9.40396,0.176327,0.264619,0.325253,0.589872,0.178228,0.222036,0,0,0.757194,0.501536,0.0287128,0.03858,0.00357816,0.566543,0,-1.96823,1,1,0,0,0.757194,0.0269237,0.0367909,0.0859774,0.0895357
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","MutOptLiability4",0.0347,0,0.0346626,0.5,1,1,1,1,0.534783,0.456701,,,0.753606,,,,,0.0353672,0.0317114,0.175493,0.5,10.4096,9.41406,10.4096,9.41406,0.176324,0.297798,0.29165,0.589449,0.20045,0.201848,0,0,0.753606,0.499472,0.0372781,0.0336223,0.00382186,0.5,0,4,1,1,0,0,0.753606,0.0353672,0.0317114,0.0877467,0.0877467
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","MutOptLiability3",0.0764,0,0.076426,0.499998,1,1,1,1,0.536137,0.456284,,,0.757532,,,,,0.0256819,0.0312778,0.183062,0.499869,10.4149,9.40765,10.4149,9.40765,0.177459,0.301373,0.289111,0.590483,0.203615,0.198306,0,0,0.757532,0.501112,0.0269051,0.032501,0.00244635,0.499998,0,3,1,1,0,0,0.757532,0.0256819,0.0312778,0.0915552,0.091507
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","MutOptLiability2",0.1216,0,0.121607,0.499998,1,1,1,1,0.536137,0.455964,,,0.75824,,,,,0.0268295,0.0284485,0.184151,0.500026,10.4124,9.40999,10.4124,9.40999,0.177623,0.300077,0.290322,0.5904,0.202123,0.199531,0,0,0.75824,0.500501,0.0279947,0.0296137,0.0023303,0.499998,0,2,1,1,0,0,0.75824,0.0268295,0.0284485,0.0920709,0.0920806
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","MutOptLiability1",0.1656,0,0.165556,0.499999,1,1,1,1,0.535045,0.45601,,,0.758717,,,,,0.0263762,0.0286791,0.183737,0.499995,10.4128,9.40961,10.4128,9.40961,0.177561,0.300172,0.289997,0.590169,0.202147,0.199101,0,0,0.758717,0.500602,0.0276216,0.0299245,0.00249079,0.499998,0,1,1,1,0,0,0.758717,0.0263762,0.0286791,0.0918692,0.0918675
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","MutOptLiability0",0.2035,0,0.203477,0.499999,1,1,1,1,0.534147,0.4563,,,0.758162,,,,,0.027651,0.0299724,0.181439,0.499972,10.413,9.40982,10.413,9.40982,0.177216,0.299761,0.289639,0.5894,0.201799,0.198782,0,0,0.758162,0.500547,0.0290386,0.03136,0.00277525,0.499999,0,0,1,1,0,0,0.758162,0.027651,0.0299724,0.0907248,0.0907145
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","MutOptLiability-1",0.1656,0,0.165562,0.5,1,1,1,1,0.533862,0.456245,,,0.759043,,,,,0.026339,0.0298293,0.182319,0.50005,10.4137,9.409,10.4137,9.409,0.177348,0.299906,0.289005,0.588911,0.201812,0.197889,0,0,0.759043,0.500751,0.0275739,0.0310642,0.00246992,0.5,0,-1,1,1,0,0,0.759043,0.026339,0.0298293,0.0911506,0.0911687
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","MutOptLiability-2",0.1216,0,0.121609,0.499999,1,1,1,1,0.532639,0.456398,,,0.7582,,,,,0.0296281,0.0297403,0.179495,0.49989,10.4117,9.41139,10.4117,9.41139,0.176924,0.298835,0.290206,0.589041,0.200808,0.199477,0,0,0.7582,0.500144,0.0310964,0.0312086,0.00293663,0.499999,0,-2,1,1,0,0,0.7582,0.0296281,0.0297403,0.0897675,0.0897278
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","MutOptLiability-3",0.0764,0,0.076432,0.500001,1,1,1,1,0.530949,0.456939,,,0.757559,,,,,0.0296345,0.0331418,0.176259,0.499999,10.414,9.40956,10.414,9.40956,0.176439,0.299937,0.289257,0.589194,0.202231,0.198483,0,0,0.757559,0.500617,0.0313373,0.0348446,0.00340556,0.500001,0,-3,1,1,0,0,0.757559,0.0296345,0.0331418,0.0881297,0.0881293
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","MutOptLiability-4",0.0347,0,0.0346682,0.5,1,1,1,1,0.530397,0.457652,,,0.755414,,,,,0.0333775,0.0357034,0.17104,0.5,10.4136,9.41079,10.4136,9.41079,0.175656,0.299508,0.289767,0.589276,0.202201,0.199459,0,0,0.755414,0.500296,0.0356098,0.0379358,0.00446466,0.5,0,-4,1,1,0,0,0.755414,0.0333775,0.0357034,0.0855202,0.0855202
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","Truly Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","Truly Liable MutOptLiability4",0.0173,0,0.0173313,0.714945,1,1,1,1,0.534783,0.456701,,,0.753606,,,,,0.0353672,0.0317114,0.175493,0.540382,10.4167,9.40698,10.4167,9.40698,0.176324,0.0167467,0.583301,0.600047,0.00232288,0.403696,0,0,0.753606,0.499472,0.0372781,0.0336223,0.00382186,1,0,4,1,1,0,0,0.753606,0.0353672,0.0317114,0.0806598,0.0948335
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","Truly Liable MutOptLiability3",0.0382,0,0.0382128,0.71541,1,1,1,1,0.536047,0.456257,,,0.757285,,,,,0.0263656,0.0311005,0.182746,0.540408,10.4218,9.40081,10.4218,9.40081,0.177412,0.01724,0.578224,0.595464,0.00240402,0.396614,0,0,0.757285,0.500965,0.0276175,0.0323524,0.00250381,1,0,3,1,1,0,0,0.757285,0.0263656,0.0311005,0.0839883,0.0987572
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","Truly Liable MutOptLiability2",0.0608,0,0.0608033,0.716156,1,1,1,1,0.53608,0.455904,,,0.758308,,,,,0.0271682,0.0279959,0.184216,0.540617,10.4194,9.40301,10.4194,9.40301,0.177632,0.017125,0.580647,0.597772,0.00240477,0.399064,0,0,0.758308,0.500359,0.0283238,0.0291515,0.00231108,1,0,2,1,1,0,0,0.758308,0.0271682,0.0279959,0.0846258,0.0995906
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","Truly Liable MutOptLiability1",0.0828,0,0.0827777,0.717143,1,1,1,1,0.535224,0.455979,,,0.758699,,,,,0.0266158,0.0284516,0.183727,0.540783,10.42,9.40244,10.42,9.40244,0.177559,0.0171313,0.579996,0.597127,0.00240261,0.398203,0,0,0.758699,0.500491,0.0278696,0.0297054,0.00250757,1,0,1,1,1,0,0,0.758699,0.0266158,0.0284516,0.0843704,0.0993562
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","Truly Liable MutOptLiability0",0.1017,0,0.101738,0.718318,1,1,1,1,0.534519,0.456355,,,0.758205,,,,,0.0273739,0.0302521,0.181372,0.540983,10.4207,9.40207,10.4207,9.40207,0.177206,0.0170917,0.579279,0.59637,0.00238572,0.397565,0,0,0.758205,0.500596,0.0287726,0.0316508,0.00279743,1,0,0,1,1,0,0,0.758205,0.0273739,0.0302521,0.0832528,0.0981192
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Risk Neutral Noise 4,4","0.02311","0.9902","Truly Liable MutOptLiability-1",0.0828,0,0.0827811,0.717144,1,1,1,1,0.534275,0.456345,,,0.759238,,,,,0.0254558,0.0304382,0.182438,0.540814,10.422,9.40064,10.422,9.40064,0.177366,0.0171738,0.578009,0.595183,0.00239802,0.395777,0,0,0.759238,0.50097,0.0266708,0.0316532,0.00243016,1,0,-1,1,1,0,0,0.759238,0.0254558,0.0304382,0.0837731,0.0986653
