Filter,Assessment,Data Type
P Doesn't File,False Negatives,Values,1,0
P Doesn't File,False Negatives,Probabilities,0.10250145841622618,0.43341734132471954
D Doesn't Answer,False Negatives,Values,0.6,0
D Doesn't Answer,False Negatives,Probabilities,0.38478957709633693,0.054300185428476
Settles,False Negatives,Values,1.5,1.4,1.3,1.2,1.1,1,0.9,0.7999999999999999,0.7,0
Settles,False Negatives,Probabilities,0.005343721738151556,9.963445015213181E-18,4.6654399587006175E-18,7.562913967063702E-19,2.323983580308182E-18,8.084234091666251E-19,5.702247179765304E-19,2.3110595134674355E-19,3.389611352773344E-19,0.005758327483324758
P Abandons,False Negatives,Values,1.6,0
P Abandons,False Negatives,Probabilities,0.004465628557217325,0.004852273410370961
D Defaults,False Negatives,Values,0.6,0
D Defaults,False Negatives,Probabilities,0.001040365552582118,0.0007661844300437278
P Loses,False Negatives,Values,4,0
P Loses,False Negatives,Probabilities,0.0003309956086568466,0.0003309655438103556
P Wins,False Negatives,Values,0,0
P Wins,False Negatives,Probabilities,0.0005752017762294039,0.0015277736338544393
P Doesn't File,False Positives,Values,0,0
P Doesn't File,False Positives,Probabilities,0.43341734132471954,0.10250145841622618
D Doesn't Answer,False Positives,Values,1,0
D Doesn't Answer,False Positives,Probabilities,0.054300185428476,0.38478957709633693
Settles,False Positives,Values,1.5,1.4,1.2999999999999998,1.2,1.1,1,0.8999999999999999,0.8,0.7,0.5,0.3999999999999999,0.2999999999999998,0.19999999999999996,0.10000000000000009,0
Settles,False Positives,Probabilities,1.5084795037595787E-20,1.0231183911273107E-20,2.787218348539796E-20,4.9399526996070063E-20,1.3448829363281599E-18,3.013683969999996E-19,3.312333771029664E-18,9.963273712747805E-18,0.005758327483324744,3.389611352773344E-19,2.3110595134674355E-19,5.702247179765304E-19,8.084234091666251E-19,2.323983580308182E-18,0.00534372173815157
P Abandons,False Positives,Values,0.6,0
P Abandons,False Positives,Probabilities,0.004852273410370961,0.004465628557217325
D Defaults,False Positives,Values,1.6,0.6000000000000001
D Defaults,False Positives,Probabilities,0.0007661844300437278,0.001040365552582118
P Loses,False Positives,Values,0,0
P Loses,False Positives,Probabilities,0.0003309655438103556,0.0003309956086568466
P Wins,False Positives,Values,4,3
P Wins,False Positives,Probabilities,0.0005752017762294039,0.0015277736338544393
P Doesn't File,Total Expenditures,Values,0,0
P Doesn't File,Total Expenditures,Probabilities,0.43341734132471954,0.10250145841622618
D Doesn't Answer,Total Expenditures,Values,0.6,0.6
D Doesn't Answer,Total Expenditures,Probabilities,0.054300185428476,0.38478957709633693
Settles,Total Expenditures,Values,1.2000000000000002,1.2000000000000002,1.2,1.2,1.1999999999999997,1.1999999999999997
Settles,Total Expenditures,Probabilities,1.3448829363281599E-18,2.323983580308182E-18,0.005758327483324757,0.00534372173815157,3.810336739667108E-20,8.013306693232739E-19
P Abandons,Total Expenditures,Values,1.2,1.2
P Abandons,Total Expenditures,Probabilities,0.004852273410370961,0.004465628557217325
D Defaults,Total Expenditures,Values,1.2000000000000002,1.2000000000000002
D Defaults,Total Expenditures,Probabilities,0.0007661844300437278,0.001040365552582118
P Loses,Total Expenditures,Values,2.4000000000000004,2.4000000000000004
P Loses,Total Expenditures,Probabilities,0.0003309655438103556,0.0003309956086568466
P Wins,Total Expenditures,Values,2.4000000000000004,2.4000000000000004
P Wins,Total Expenditures,Probabilities,0.0005752017762294039,0.0015277736338544393
