"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","All",1,0,1,0.5,1,1,1,1,0.519329,0.507009,,,0.67212,,,,,0.0670238,0.0677342,0.168382,0.50138,10.4231,9.40167,1000.09,999.421,0.175257,0.301669,0.275867,0.577536,0.217215,0.203331,0,0,0.67212,0.514992,0.0793941,0.0801045,0.0247406,0.5,0,-3.9756E-06,1,1,0,0,0.67212,0.0670238,0.0677342,0.0839585,0.0844232
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","DisputeArises",1,0,1,0.5,1,1,1,1,0.519329,0.507009,,,0.67212,,,,,0.0670238,0.0677342,0.168382,0.50138,10.4231,9.40167,1000.09,999.421,0.175257,0.301669,0.275867,0.577536,0.217215,0.203331,0,0,0.67212,0.514992,0.0793941,0.0801045,0.0247406,0.5,0,-3.9756E-06,1,1,0,0,0.67212,0.0670238,0.0677342,0.0839585,0.0844232
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","PFiles",1,0,1,0.5,1,1,1,1,0.519329,0.507009,,,0.67212,,,,,0.0670238,0.0677342,0.168382,0.50138,10.4231,9.40167,1000.09,999.421,0.175257,0.301669,0.275867,0.577536,0.217215,0.203331,0,0,0.67212,0.514992,0.0793941,0.0801045,0.0247406,0.5,0,-3.9756E-06,1,1,0,0,0.67212,0.0670238,0.0677342,0.0839585,0.0844232
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","DAnswers",1,0,1,0.5,1,1,1,1,0.519329,0.507009,,,0.67212,,,,,0.0670238,0.0677342,0.168382,0.50138,10.4231,9.40167,1000.09,999.421,0.175257,0.301669,0.275867,0.577536,0.217215,0.203331,0,0,0.67212,0.514992,0.0793941,0.0801045,0.0247406,0.5,0,-3.9756E-06,1,1,0,0,0.67212,0.0670238,0.0677342,0.0839585,0.0844232
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","Litigated",1,0,1,0.5,1,1,1,1,0.519329,0.507009,,,0.67212,,,,,0.0670238,0.0677342,0.168382,0.50138,10.4231,9.40167,1000.09,999.421,0.175257,0.301669,0.275867,0.577536,0.217215,0.203331,0,0,0.67212,0.514992,0.0793941,0.0801045,0.0247406,0.5,0,-3.9756E-06,1,1,0,0,0.67212,0.0670238,0.0677342,0.0839585,0.0844232
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","Settles",0.6721,0,0.67212,0.497054,1,1,1,1,0.454523,0.575461,,,1,,,,,0,0,0,,10.44,9.41001,1000.11,999.563,0.15,0.296727,0.277528,0.574256,0.181389,0.161784,0,0,1,0.514992,0,0,0,0.496342,0,0.00350197,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","Tried",0.1684,0,0.168382,0.502183,1,1,1,1,0.641976,0.384472,,,0,,,,,0,0,1,0.50138,10.3516,9.34841,1000.03,998.994,0.3,0.316847,0.246479,0.563326,0.288537,0.27424,0,0,0,,0,0,0,0.502671,0,-0.062987,1,1,0,0,0,0,0,0.49862,0.50138
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","PWins",0.0844,0,0.0844232,0.613158,1,1,1,1,0.641272,0.383062,,,0,,,,,0,0,1,1,10.925,8.775,1000.16,998.024,0.3,0.584519,0.048036,0.632555,0.571928,0.0036027,0,0,0,,0,0,0,0.640481,0,-0.0523439,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","DWins",0.084,0,0.0839585,0.390593,1,1,1,1,0.642684,0.385891,,,0,,,,,0,0,1,0,9.775,9.925,999.894,999.97,0.3,0.0476926,0.446021,0.493713,0.00357695,0.546376,0,0,0,,0,0,0,0.364099,0,-0.073689,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","Abandoned",0.1595,0,0.159499,0.510111,1,1,1,1,0.662938,0.347915,,,0,,,,,0.420216,0.424669,0,,10.4272,9.42277,1000.06,999.274,0.15,0.306468,0.299894,0.606363,0.292893,0.30355,0,0,0,,0.497773,0.502227,0.155115,0.512599,0,0.051713,1,1,0,0,0,0.420216,0.424669,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","Rounds1",0.9753,0,0.975259,0.499533,1,1,1,1,0.515428,0.5116,,,0.68917,,,,,0.0687241,0.0694525,0.172653,0.50138,10.423,9.40108,1000.09,999.425,0.175898,0.301866,0.275237,0.577103,0.215662,0.200786,0,0,0.68917,0.514992,0.0687241,0.0694525,0,0.499417,0,-0.00399563,1,1,0,0,0.68917,0.0687241,0.0694525,0.0860884,0.0865649
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","Truly Liable",0.5,0,0.5,0.716726,1,1,1,1,0.520564,0.505756,,,0.667201,,,,,0.0704627,0.0671771,0.169281,0.638836,10.4483,9.37634,1000.09,999.376,0.175392,0.0303408,0.551735,0.582075,0.00592538,0.406662,0,0,0.667201,0.515852,0.0834016,0.0801159,0.0258777,1,0,-3.74903E-06,1,1,0,0,0.667201,0.0704627,0.0671771,0.0611383,0.108143
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","Truly Not Liable",0.5,0,0.5,0.283275,1,1,1,1,0.518094,0.508261,,,0.677038,,,,,0.0635849,0.0682912,0.167482,0.362448,10.3979,9.427,1000.08,999.466,0.175122,0.572997,0,0.572997,0.428505,0,0,0,0.677038,0.514144,0.0753866,0.080093,0.0236034,0,0,-4.20217E-06,1,1,0,0,0.677038,0.0635849,0.0682912,0.106779,0.0607036
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","AllCount",29500,0,29500,0.5,29500,29500,29500,29500,0.519329,0.507009,,,19827.5,,,,,1977.2,1998.16,4967.26,2506.9,10.4231,9.40167,1000.09,999.421,0.175257,0.301669,0.275867,0.577536,0.217215,0.203331,0,0,19827.5,0.514992,2342.13,2363.08,729.847,14750,0,-3.9756E-06,29500,29500,0,0,19827.5,1977.2,1998.16,2476.78,2490.49
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","Liability Strength1",0.2261,0,0.22611,0.1,1,1,1,1,0.51725,0.509065,,,0.680744,,,,,0.0603368,0.069018,0.167414,0.249677,10.3777,9.44719,1000.08,999.502,0.175112,0.531335,0.0248707,0.556206,0.385114,0.0197993,0,0,0.680744,0.513382,0.0715806,0.0802618,0.0224875,0.0399657,0,-3.9646E-06,1,1,0,0,0.680744,0.0603368,0.069018,0.125614,0.0417993
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","Liability Strength2",0.1902,0,0.190221,0.3,1,1,1,1,0.518039,0.50835,,,0.677086,,,,,0.0638933,0.0681184,0.167182,0.366117,10.3985,9.42644,1000.08,999.465,0.175077,0.4797,0.10195,0.581651,0.357098,0.0795105,0,0,0.677086,0.514254,0.0757534,0.0799785,0.0237202,0.169489,0,-4.44747E-06,1,1,0,0,0.677086,0.0638933,0.0681184,0.105974,0.0612082
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","Liability Strength3",0.1673,0,0.167337,0.5,1,1,1,1,0.519106,0.5073,,,0.672512,,,,,0.067662,0.0673759,0.167431,0.5,10.4224,9.40247,1000.09,999.423,0.175115,0.311181,0.28879,0.599971,0.233299,0.219481,0,0,0.672512,0.515049,0.0801716,0.0798855,0.0250192,0.5,0,-4.54017E-06,1,1,0,0,0.672512,0.067662,0.0673759,0.0837153,0.0837153
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 2,2","0.06922","0.9965","Liability Strength4",0.1902,0,0.190222,0.7,1,1,1,1,0.520387,0.505967,,,0.667572,,,,,0.0708117,0.0669734,0.168597,0.633883,10.4469,9.37777,1000.09,999.379,0.17529,0.130415,0.459321,0.589736,0.0888589,0.339034,0,0,0.667572,0.515799,0.0838342,0.079996,0.0260451,0.830511,0,-4.02245E-06,1,1,0,0,0.667572,0.0708117,0.0669734,0.0617264,0.106871
