"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","All",1,0,1,0.500003,1,1,1,1,0.512581,0.480604,,,0.854508,,,,,0.0345766,0.0308863,0.075527,0.50805,10.4163,9.42232,1000.08,999.382,0.161329,0.163633,0.159588,0.323221,0.0975118,0.0995248,0,0,0.854508,0.497844,0.0368279,0.0331376,0.00450259,0.500004,0,-4.37299E-07,1,1,0,0,0.854508,0.0345766,0.0308863,0.0371553,0.0383714
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","DisputeArises",1,0,1,0.500003,1,1,1,1,0.512581,0.480604,,,0.854508,,,,,0.0345766,0.0308863,0.075527,0.50805,10.4163,9.42232,1000.08,999.382,0.161329,0.163633,0.159588,0.323221,0.0975118,0.0995248,0,0,0.854508,0.497844,0.0368279,0.0331376,0.00450259,0.500004,0,-4.37299E-07,1,1,0,0,0.854508,0.0345766,0.0308863,0.0371553,0.0383714
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PFiles",1,0,1,0.500003,1,1,1,1,0.512581,0.480604,,,0.854508,,,,,0.0345766,0.0308863,0.075527,0.50805,10.4163,9.42232,1000.08,999.382,0.161329,0.163633,0.159588,0.323221,0.0975118,0.0995248,0,0,0.854508,0.497844,0.0368279,0.0331376,0.00450259,0.500004,0,-4.37299E-07,1,1,0,0,0.854508,0.0345766,0.0308863,0.0371553,0.0383714
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","DAnswers",1,0,1,0.500003,1,1,1,1,0.512581,0.480604,,,0.854508,,,,,0.0345766,0.0308863,0.075527,0.50805,10.4163,9.42232,1000.08,999.382,0.161329,0.163633,0.159588,0.323221,0.0975118,0.0995248,0,0,0.854508,0.497844,0.0368279,0.0331376,0.00450259,0.500004,0,-4.37299E-07,1,1,0,0,0.854508,0.0345766,0.0308863,0.0371553,0.0383714
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","Litigated",1,0,1,0.500003,1,1,1,1,0.512581,0.480604,,,0.854508,,,,,0.0345766,0.0308863,0.075527,0.50805,10.4163,9.42232,1000.08,999.382,0.161329,0.163633,0.159588,0.323221,0.0975118,0.0995248,0,0,0.854508,0.497844,0.0368279,0.0331376,0.00450259,0.500004,0,-4.37299E-07,1,1,0,0,0.854508,0.0345766,0.0308863,0.0371553,0.0383714
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","Settles",0.8545,0,0.854508,0.499913,1,1,1,1,0.47777,0.517918,,,1,,,,,0,0,0,,10.4228,9.42716,1000.08,999.423,0.15,0.144106,0.146116,0.290222,0.0716409,0.0738465,0,0,1,0.497844,0,0,0,0.499874,0,-0.12669,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","Tried",0.0755,0,0.0755267,0.503419,1,1,1,1,0.76253,0.235579,,,0,,,,,0,0,1,0.50805,10.3593,9.34074,1000.03,998.981,0.3,0.320984,0.245951,0.566935,0.293318,0.273284,0,0,0,,0,0,0,0.505603,0,0.87605,1,1,0,0,0,0,0,0.49195,0.50805
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PWins",0.0384,0,0.0383714,0.584882,1,1,1,1,0.81254,0.281756,,,0,,,,,0,0,1,1,10.925,8.775,1000.16,998.024,0.3,0.585877,0.0479342,0.633811,0.573897,0.00359507,0,0,0,,0,0,0,0.639123,0,0.881154,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","DWins",0.0372,0,0.0371553,0.419291,1,1,1,1,0.710884,0.18789,,,0,,,,,0,0,1,0,9.775,9.925,999.894,999.97,0.3,0.0474215,0.450448,0.49787,0.00355662,0.551799,0,0,0,,0,0,0,0.367713,0,0.870779,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","Abandoned",0.07,0,0.0699655,0.497415,1,1,1,1,0.667917,0.28938,,,0,,,,,0.494195,0.44145,0,,10.3986,9.45137,1000.06,999.314,0.15,0.232274,0.230891,0.463165,0.202109,0.225571,0,0,0,,0.526373,0.473627,0.0643544,0.495549,0,0.601604,1,1,0,0,0,0.494195,0.44145,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","Rounds1",0.9955,0,0.995497,0.500001,1,1,1,1,0.512219,0.481175,,,0.858373,,,,,0.034733,0.031026,0.075868,0.50805,10.4163,9.42231,1000.08,999.383,0.16138,0.16299,0.159007,0.321998,0.0966356,0.0986597,0,0,0.858373,0.497844,0.034733,0.031026,0,0.5,0,0.000325391,1,1,0,0,0.858373,0.034733,0.031026,0.0373234,0.0385449
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","Truly Liable",0.5,0,0.500004,0.716729,1,1,1,1,0.762045,0.729926,,,0.854285,,,,,0.0248529,0.0399792,0.076372,0.642217,10.6808,9.15772,1000.12,999.031,0.161456,0.0142033,0.319173,0.333376,0.00272061,0.199048,0,0,0.854285,0.782694,0.0271079,0.0422342,0.00451005,1,0,4.7906E-06,1,1,0,0,0.854285,0.0248529,0.0399792,0.0273248,0.0490477
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","Truly Not Liable",0.5,0,0.499996,0.283274,1,1,1,1,0.263113,0.231279,,,0.85473,,,,,0.0443005,0.0217932,0.074681,0.370843,10.1519,9.68693,1000.03,999.733,0.161202,0.313066,0,0.313066,0.192304,0,0,0,0.85473,0.213139,0.0465481,0.0240408,0.00449513,0,0,-5.66528E-06,1,1,0,0,0.85473,0.0443005,0.0217932,0.0469861,0.0276949
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","AllCount",3910,0,3910,0.500003,3910,3910,3910,3910,0.512581,0.480604,,,3341.13,,,,,135.195,120.765,295.31,294.669,10.4163,9.42232,1000.08,999.382,0.161329,0.163633,0.159588,0.323221,0.0975118,0.0995248,0,0,3341.13,0.497844,143.997,129.568,17.6051,1955.02,0,-4.37299E-07,3910,3910,0,0,3341.13,135.195,120.765,145.277,150.032
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","Liability Strength1",0.2261,0,0.22611,0.1,1,1,1,1,0.102499,0.100483,,,0.994845,,,,,0.00426322,2.99165E-07,0.00089,3.76612E-5,10.0246,9.82527,1000.01,999.922,0.150133,0.167744,0.0389828,0.206727,0.0294075,0.0380301,0,0,0.994845,0.100243,0.00426386,9.45642E-07,1.29295E-06,0.0399657,0,-2.94015E-06,1,1,0,0,0.994845,0.00426322,2.99165E-07,0.00088989,3.3515E-8
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","Liability Strength2",0.1902,0,0.190218,0.3,1,1,1,1,0.180163,0.148493,,,0.841125,,,,,0.0737724,0.00296763,0.080528,0.0227808,10.0278,9.8101,1000,999.903,0.162079,0.157831,0.164774,0.322605,0.0403914,0.162963,0,0,0.841125,0.129609,0.0745761,0.00377127,0.00160727,0.169489,0,-1.53781E-05,1,1,0,0,0.841125,0.0737724,0.00296763,0.0786935,0.0018345
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","Liability Strength3",0.1673,0,0.167335,0.5,1,1,1,1,0.543273,0.430803,,,0.507498,,,,,0.113038,0.0980252,0.258257,0.5,10.3913,9.41996,1000.07,999.357,0.188738,0.308656,0.304351,0.613007,0.256451,0.269357,0,0,0.507498,0.486549,0.124629,0.109616,0.0231824,0.5,0,-4.97292E-07,1,1,0,0,0.507498,0.113038,0.0980252,0.129128,0.129128
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","Liability Strength4",0.1902,0,0.190221,0.7,1,1,1,1,0.845566,0.813118,,,0.839938,,,,,0.0034937,0.0677761,0.087125,0.977219,10.8065,9.03046,1000.15,998.847,0.163069,0.18451,0.160725,0.345236,0.166386,0.0431186,0,0,0.839938,0.866756,0.00432702,0.0686094,0.00166662,0.830511,0,5.97832E-06,1,1,0,0,0.839938,0.0034937,0.0677761,0.00198478,0.0851404
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","Liability Strength5",0.2261,0,0.226116,0.9,1,1,1,1,0.899456,0.897228,,,0.99449,,,,,3.52654E-07,0.00453868,0.00097,0.999962,10.8253,9.02458,1000.15,998.874,0.150145,0.0395199,0.167739,0.207259,0.0381038,0.0294209,0,0,0.99449,0.899727,1.08196E-06,0.00453941,1.45862E-06,0.960034,0,9.28151E-06,1,1,0,0,0.99449,3.52654E-07,0.00453868,3.6525E-08,0.0009698
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PLiabilitySignal1",0.2137,0,0.213662,0.128471,1,1,1,1,0.1,0.107567,,,1,,,,,0,0,0,,10.0288,9.82122,1000.01,999.919,0.15,0.167853,0.0564791,0.224332,0.0305763,0.0545586,0,0,1,0.103783,0,0,0,0.0586168,0,-0.306047,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PLiabilitySignal2",0.1989,0,0.19889,0.284475,1,1,1,1,0.10941,0.176509,,,0.98282,,,,,0.0164181,0,0,,10.062,9.78803,1000.02,999.895,0.15,0.165446,0.168,0.333446,0.0393021,0.15423,0,0,0.98282,0.138981,0.016799,0.000380938,0.000761877,0.186555,0,0.03544,1,1,0,0,0.98282,0.0164181,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PLiabilitySignal3",0.1749,0,0.17489,0.500002,1,1,1,1,0.561217,0.448222,,,0.482273,,,,,0.179034,0.0597785,0.254035,0.347714,10.3531,9.45876,1000.06,999.433,0.188105,0.246603,0.282394,0.528997,0.195632,0.233255,0,0,0.482273,0.606375,0.191474,0.0722179,0.0248789,0.500003,0,-2E-05,1,1,0,0,0.482273,0.179034,0.0597785,0.165704,0.0883316
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PLiabilitySignal4",0.1989,0,0.19889,0.715525,1,1,1,1,0.9,0.779539,,,0.772992,,,,,0,0.0867543,0.140254,0.711601,10.8012,9.02778,1000.14,998.809,0.171038,0.194126,0.150613,0.344739,0.183823,0.0515007,0,0,0.772992,0.9,0,0.0867543,0,0.813445,0,-0.03544,1,1,0,0,0.772992,0,0.0867543,0.0404491,0.0998047
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","PLiabilitySignal5",0.2137,0,0.21367,0.871529,1,1,1,1,0.9,0.884937,,,0.970137,,,,,0,0.0148694,0.014993,0.959228,10.8273,9.02047,1000.15,998.859,0.152249,0.0614329,0.162699,0.224132,0.0579759,0.0288113,0,0,0.970137,0.9,0,0.0148694,0,0.941383,0,0.30605,1,1,0,0,0.970137,0,0.0148694,0.00061131,0.014382
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","DLiabilitySignal1",0.2137,0,0.213659,0.128469,1,1,1,1,0.113853,0.1,,,0.970641,,,,,0.0155793,0,0.01378,0.0411209,10.0206,9.82728,1000.01,999.922,0.152067,0.162752,0.0577644,0.220517,0.0287866,0.057236,0,0,0.970641,0.1,0.0155793,0,0,0.0586148,0,0.306023,1,1,0,0,0.970641,0.0155793,0,0.0132134,0.0005666
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","DLiabilitySignal2",0.1989,0,0.198893,0.284477,1,1,1,1,0.212578,0.1,,,0.774008,,,,,0.0953961,0,0.130596,0.29155,10.0266,9.80381,1000,999.859,0.169589,0.153562,0.174607,0.328169,0.0506537,0.180527,0,0,0.774008,0.1,0.0953961,0,0,0.186558,0,-0.0354206,1,1,0,0,0.774008,0.0953961,0,0.0925205,0.0380753
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","DLiabilitySignal3",0.1749,0,0.174888,0.5,1,1,1,1,0.532679,0.401069,,,0.482296,,,,,0.0701845,0.15626,0.266502,0.658202,10.4303,9.3797,1000.08,999.274,0.189975,0.302262,0.24696,0.549222,0.224867,0.209292,0,0,0.482296,0.362727,0.0825632,0.168638,0.0247574,0.5,0,2.76634E-06,1,1,0,0,0.482296,0.0701845,0.15626,0.0910901,0.175412
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","DLiabilitySignal4",0.1989,0,0.198895,0.715524,1,1,1,1,0.816149,0.889454,,,0.98124,,,,,0,0.0178909,0,,10.7844,9.06558,1000.15,998.956,0.15,0.167954,0.16784,0.335793,0.152488,0.0412005,0,0,0.98124,0.857178,0.000434485,0.0183253,0.00086897,0.813443,0,0.0354331,1,1,0,0,0.98124,0,0.0178909,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","DLiabilitySignal5",0.2137,0,0.213666,0.87153,1,1,1,1,0.891523,0.9,,,1,,,,,0,0,0,,10.8208,9.02924,1000.15,998.884,0.15,0.0563998,0.168231,0.22463,0.0544362,0.0308572,0,0,1,0.895762,0,0,0,0.941385,0,-0.30603,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","MutOptLiability3",0.0002,0,0.000152499,0.500939,1,1,1,1,0.9,0.1,,,0,,,,,0,0,1,0.502237,10.3526,9.34743,1000.03,998.993,0.3,0.304095,0.227923,0.532018,0.268242,0.25022,0,0,0,,0,0,0,0.50155,0,3,1,1,0,0,0,0,0,0.497763,0.502237
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","MutOptLiability2",0.0148,0,0.0148296,0.500009,1,1,1,1,0.781937,0.204934,,,0.00177455,,,,,0.154111,0.136862,0.707252,0.511422,10.3726,9.37133,1000.04,999.076,0.256088,0.253552,0.188834,0.442386,0.208921,0.195461,0,0,0.00177455,0.476288,0.154111,0.136862,0,0.500015,0,2,1,1,0,0,0.00177455,0.154111,0.136862,0.345548,0.361704
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","MutOptLiability1",0.1868,0,0.18677,0.500006,1,1,1,1,0.597994,0.3939,,,0.576395,,,,,0.0968893,0.0872164,0.2395,0.510907,10.405,9.40911,1000.06,999.282,0.185925,0.182795,0.162103,0.344898,0.12886,0.126963,0,0,0.576395,0.499582,0.0968893,0.0872164,0,0.500007,0,1,1,1,0,0,0.576395,0.0968893,0.0872164,0.117138,0.122362
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,0.5","0.004536","0.9915","MutOptLiability0",0.5965,0,0.596498,0.500003,1,1,1,1,0.510568,0.483718,,,0.915344,,,,,0.0232926,0.0205686,0.033788,0.5,10.4195,9.42543,1000.08,999.396,0.155068,0.151192,0.151144,0.302336,0.0855485,0.088452,0,0,0.915344,0.498247,0.0267958,0.0240718,0.00700647,0.500004,0,0,1,1,0,0,0.915344,0.0232926,0.0205686,0.0168942,0.0168942
