"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.07659","0.9982","All",1,0,1,0.499999,1,1,1,1,0.530189,0.497492,,,0.580991,,,,,0.0799176,0.108514,0.181793,0.500454,10.4803,9.43103,1000.09,999.435,0.0886345,0.290585,0.256096,0.54668,0.225937,0.198285,0,0,0.580991,0.517651,0.104309,0.132906,0.0487837,0.499999,0,-5.093E-05,1,1,0,0,0.580991,0.0799176,0.108514,0.0908142,0.0909792
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.07659","0.9982","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.07659","0.9982","DisputeArises",1,0,1,0.499999,1,1,1,1,0.530189,0.497492,,,0.580991,,,,,0.0799176,0.108514,0.181793,0.500454,10.4803,9.43103,1000.09,999.435,0.0886345,0.290585,0.256096,0.54668,0.225937,0.198285,0,0,0.580991,0.517651,0.104309,0.132906,0.0487837,0.499999,0,-5.093E-05,1,1,0,0,0.580991,0.0799176,0.108514,0.0908142,0.0909792
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.07659","0.9982","PFiles",1,0,1,0.499999,1,1,1,1,0.530189,0.497492,,,0.580991,,,,,0.0799176,0.108514,0.181793,0.500454,10.4803,9.43103,1000.09,999.435,0.0886345,0.290585,0.256096,0.54668,0.225937,0.198285,0,0,0.580991,0.517651,0.104309,0.132906,0.0487837,0.499999,0,-5.093E-05,1,1,0,0,0.580991,0.0799176,0.108514,0.0908142,0.0909792
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.07659","0.9982","DAnswers",1,0,1,0.499999,1,1,1,1,0.530189,0.497492,,,0.580991,,,,,0.0799176,0.108514,0.181793,0.500454,10.4803,9.43103,1000.09,999.435,0.0886345,0.290585,0.256096,0.54668,0.225937,0.198285,0,0,0.580991,0.517651,0.104309,0.132906,0.0487837,0.499999,0,-5.093E-05,1,1,0,0,0.580991,0.0799176,0.108514,0.0908142,0.0909792
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.07659","0.9982","Litigated",1,0,1,0.499999,1,1,1,1,0.530189,0.497492,,,0.580991,,,,,0.0799176,0.108514,0.181793,0.500454,10.4803,9.43103,1000.09,999.435,0.0886345,0.290585,0.256096,0.54668,0.225937,0.198285,0,0,0.580991,0.517651,0.104309,0.132906,0.0487837,0.499999,0,-5.093E-05,1,1,0,0,0.580991,0.0799176,0.108514,0.0908142,0.0909792
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.07659","0.9982","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.07659","0.9982","Settles",0.581,0,0.580991,0.500169,1,1,1,1,0.427563,0.607738,,,1,,,,,0,0,0,,10.4802,9.44485,1000.11,999.59,0.075,0.277473,0.260047,0.53752,0.167532,0.148653,0,0,1,0.517651,0,0,0,0.500209,0,-0.0135787,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.07659","0.9982","Tried",0.1818,0,0.181793,0.502416,1,1,1,1,0.668993,0.349713,,,0,,,,,0,0,1,0.500454,10.4255,9.42448,1000.05,999.162,0.15,0.303445,0.265551,0.568995,0.30815,0.305383,0,0,0,,0,0,0,0.502991,0,-0.101873,1,1,0,0,0,0,0,0.499546,0.500454
"FSA Costs Multiplier 0.25 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.07659","0.9982","PWins",0.091,0,0.0909792,0.535272,1,1,1,1,0.669095,0.349809,,,0,,,,,0,0,1,1,11,8.85,1000.16,998.326,0.15,0.606339,0,0.606339,0.615741,0,0,0,0,,0,0,0,0.543661,0,-0.0993856,1,1,0,0,0,0,0,0,1
