"GroupName","OptionSet","Exploit","Refine","Seconds","Filter","All","PQuits","DQuits","Settles","Trial","Shifting","ShiftingOccursIfTrial","ShiftingValueIfTrial","PQuits","DQuits","POffer","DOffer","DMSAcc","DMSAccL1","DMSTrialRelAccL1","AccSq","Accuracy","Accuracy_ForPlaintiff","Accuracy_ForDefendant","TrialRelativeAccSq","TrialRelativeAccuracy","TrialRelativeAccuracy_ForPlaintiff","TrialRelativeAccuracy_ForDefendant","SettlementOrJudgment","DsProportionOfCost","DsProportionOfCostIfTrial","TrialValuePreShiftingIfOccurs","TrialValueWithShiftingIfOccurs","PTrialEffect_IfOccurs","DTrialEffect_IfOccurs","ResolutionValueIncludingShiftedAmount","SettlementValue","PWealth","DWealth","PWelfare","DWelfare","PQuality","DQuality","NQuality","QualitySum","PBestGuess","DBestGuess","QualitySum_PInfo","QualitySum_DInfo","PBias","DBias","NBias","BiasSum","BiasSum_PInfo","BiasSum_DInfo","Quality","Alpha_Quality","Alpha_Both_Quality","Alpha_Plaintiff_Quality","Alpha_Defendant_Quality","Alpha_Plaintiff_Bias","Alpha_Defendant_Bias","Evidence_Both_Quality","TrialCost","FeeShifting","FSMargin","FeeShiftingThreshold"
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","All",1,0,0,0.21,0.79,0.36,0.36,0.015,0,0,0.784501,0.52,0.0209284,0.144667,0.022,0.037203,0.159167,0.197042,0.130792,0.00225208,0.0335,0.045375,0.075375,0.673667,0.62,0.62,0.666667,0.681667,0.619167,0.255833,0.688667,0.75,0.639292,0.261958,0.639292,0.261958,-0.05,-0.05,-0.5,0.833333,0.666667,0.666667,0.833333,0.833333,0.5,0.5,0.5,0.5,0.5,0.5,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","PBias1",0.1,0,0,0.3,0.7,0.3,0.3,-0.01875,0,0,0.75,0.52,0.070446,0.265417,0.01375,0.08895,0.265417,0.309167,0.221667,0.00481771,0.05125,0.095,0.0575,0.586667,0.35,0.35,0.554167,0.535417,0.472917,0.402083,0.567917,0.75,0.524167,0.388333,0.524167,0.388333,-0.05,-0.05,-0.5,0.833333,0.554167,0.666667,0.833333,0.833333,0.05,0.5,0.5,0.275,0.05,0.5,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","PBias2",0.1,0,0,0.3,0.7,0.2,0.2,-0.0125,0,0,0.75,0.52,0.0584028,0.241667,0.0125,0.073017,0.241667,0.285417,0.197917,0.00298958,0.0375,0.08125,0.05625,0.604167,0.4,0.4,0.579167,0.566667,0.504167,0.370833,0.591667,0.75,0.547917,0.364583,0.547917,0.364583,-0.05,-0.05,-0.5,0.833333,0.579167,0.666667,0.833333,0.833333,0.15,0.5,0.5,0.325,0.15,0.5,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","PBias3",0.1,0,0,0.3,0.7,0.1,0.1,-0.00625,0,0,0.75,0.52,0.0474877,0.217917,0.01125,0.058273,0.217917,0.261667,0.174167,0.00153646,0.02375,0.0675,0.055,0.621667,0.45,0.45,0.604167,0.597917,0.535417,0.339583,0.615417,0.75,0.571667,0.340833,0.571667,0.340833,-0.05,-0.05,-0.5,0.833333,0.604167,0.666667,0.833333,0.833333,0.25,0.5,0.5,0.375,0.25,0.5,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","PBias4",0.1,0,0,0.3,0.7,0,0,0,0,0,0.75,0.52,0.0377007,0.194167,0.01,0.044715,0.194167,0.237917,0.150417,0.000458333,0.01,0.05375,0.05375,0.639167,0.5,0.5,0.629167,0.629167,0.566667,0.308333,0.639167,0.75,0.595417,0.317083,0.595417,0.317083,-0.05,-0.05,-0.5,0.833333,0.629167,0.666667,0.833333,0.833333,0.35,0.5,0.5,0.425,0.35,0.5,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","PBias5",0.1,0,0,0.3,0.7,0,0,0,0,0,0.75,0.52,0.0312111,0.176667,0.0025,0.036694,0.176667,0.220417,0.132917,0.000145833,0.00583333,0.0495833,0.0495833,0.656667,0.5,0.5,0.654167,0.654167,0.591667,0.283333,0.656667,0.75,0.612917,0.299583,0.612917,0.299583,-0.05,-0.05,-0.5,0.833333,0.654167,0.666667,0.833333,0.833333,0.45,0.5,0.5,0.475,0.45,0.5,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","PBias6",0.1,0,0,0.3,0.7,0,0,0,0,0,0.75,0.52,0.025334,0.159167,0.005,0.029549,0.159167,0.202917,0.115417,0.000208333,0.00666667,0.0504167,0.0504167,0.674167,0.5,0.5,0.679167,0.679167,0.616667,0.258333,0.674167,0.75,0.630417,0.282083,0.630417,0.282083,-0.05,-0.05,-0.5,0.833333,0.679167,0.666667,0.833333,0.833333,0.55,0.5,0.5,0.525,0.55,0.5,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","PBias7",0.1,0,0,0.3,0.7,0,0,0,0,0,0.75,0.52,0.0200694,0.141667,0.0125,0.023278,0.141667,0.185417,0.0979167,0.000645833,0.0125,0.05625,0.05625,0.691667,0.5,0.5,0.704167,0.704167,0.641667,0.233333,0.691667,0.75,0.647917,0.264583,0.647917,0.264583,-0.05,-0.05,-0.5,0.833333,0.704167,0.666667,0.833333,0.833333,0.65,0.5,0.5,0.575,0.65,0.5,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","PBias8",0.1,0,0,0,1,1,1,0.0625,0,0,0.85,0.52,0.0017361,0.0416667,0.0625,0.006892,0.0691667,0.105833,0.0641667,0.00390625,0.0625,0,0.125,0.729167,1,1,0.729167,0.791667,0.729167,0.145833,0.791667,,0.729167,0.145833,0.729167,0.145833,-0.05,-0.05,-0.5,0.833333,0.729167,0.666667,0.833333,0.833333,0.75,0.5,0.5,0.625,0.75,0.5,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","PBias9",0.1,0,0,0,1,1,1,0.0625,0,0,0.85,0.52,0.0002778,0.0166667,0.0625,0.005434,0.0633333,0.0875,0.0708333,0.00390625,0.0625,0,0.125,0.754167,1,1,0.754167,0.816667,0.754167,0.120833,0.816667,,0.754167,0.120833,0.754167,0.120833,-0.05,-0.05,-0.5,0.833333,0.754167,0.666667,0.833333,0.833333,0.85,0.5,0.5,0.675,0.85,0.5,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","PBias10",0.1,0,0,0,1,1,1,0.0625,0,0,0.895015,0.52,6.9444E-5,0.00833333,0.0625,0.005226,0.0625,0.0741667,0.0825,0.00390625,0.0625,0,0.125,0.779167,1,1,0.779167,0.841667,0.779167,0.0958333,0.841667,,0.779167,0.0958333,0.779167,0.0958333,-0.05,-0.05,-0.5,0.833333,0.779167,0.666667,0.833333,0.833333,0.95,0.5,0.5,0.725,0.95,0.5,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","DBias1",0.1,0,0,0,1,0.6,0.6,0,0,0,0.784501,0.35,0.077934,0.279167,0,0.091997,0.279167,0.341667,0.216667,0.00234375,0.0375,0.0625,0.0625,0.554167,0.5,0.5,0.554167,0.554167,0.491667,0.383333,0.554167,,0.491667,0.383333,0.491667,0.383333,-0.05,-0.05,-0.5,0.833333,0.666667,0.554167,0.833333,0.833333,0.5,0.05,0.5,0.275,0.5,0.05,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","DBias2",0.1,0,0,0,1,0.5,0.5,0.00625,0,0,0.784501,0.35,0.0614627,0.247917,0.00625,0.074314,0.247917,0.310417,0.185417,0.00195313,0.03125,0.05625,0.06875,0.579167,0.55,0.55,0.579167,0.585417,0.522917,0.352083,0.585417,,0.522917,0.352083,0.522917,0.352083,-0.05,-0.05,-0.5,0.833333,0.666667,0.579167,0.833333,0.833333,0.5,0.15,0.5,0.325,0.5,0.15,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","DBias3",0.1,0,0,0,1,0.4,0.4,0.0125,0,0,0.784501,0.35,0.0469444,0.216667,0.0125,0.058194,0.216667,0.279167,0.155833,0.0015625,0.025,0.05,0.075,0.604167,0.6,0.6,0.604167,0.616667,0.554167,0.320833,0.616667,,0.554167,0.320833,0.554167,0.320833,-0.05,-0.05,-0.5,0.833333,0.666667,0.604167,0.833333,0.833333,0.5,0.25,0.5,0.375,0.5,0.25,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","DBias4",0.1,0,0,0,1,0.3,0.3,0.01875,0,0,0.784501,0.45,0.0343793,0.185417,0.01875,0.043637,0.185417,0.247917,0.13125,0.00117187,0.01875,0.04375,0.08125,0.629167,0.65,0.65,0.629167,0.647917,0.585417,0.289583,0.647917,,0.585417,0.289583,0.585417,0.289583,-0.05,-0.05,-0.5,0.833333,0.666667,0.629167,0.833333,0.833333,0.5,0.35,0.5,0.425,0.5,0.35,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","DBias5",0.1,0,0,0,1,0.3,0.3,0.01875,0,0,0.784501,0.45,0.0257335,0.160417,0.01875,0.034991,0.160417,0.222917,0.117917,0.00117187,0.01875,0.04375,0.08125,0.654167,0.65,0.65,0.654167,0.672917,0.610417,0.264583,0.672917,,0.610417,0.264583,0.610417,0.264583,-0.05,-0.05,-0.5,0.833333,0.666667,0.654167,0.833333,0.833333,0.5,0.45,0.5,0.475,0.5,0.45,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","DBias6",0.1,0,0,0,1,0.3,0.3,0.01875,0,0,0.784501,0.45,0.0183377,0.135417,0.01875,0.027595,0.139583,0.197917,0.107917,0.00117187,0.01875,0.04375,0.08125,0.679167,0.65,0.65,0.679167,0.697917,0.635417,0.239583,0.697917,,0.635417,0.239583,0.635417,0.239583,-0.05,-0.05,-0.5,0.833333,0.666667,0.679167,0.833333,0.833333,0.5,0.55,0.5,0.525,0.5,0.55,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","DBias7",0.1,0,0,0,1,0.3,0.3,0.01875,0,0,0.784501,0.55,0.0121918,0.110417,0.01875,0.02145,0.12375,0.172917,0.0979167,0.00117187,0.01875,0.04375,0.08125,0.704167,0.65,0.65,0.704167,0.722917,0.660417,0.214583,0.722917,,0.660417,0.214583,0.660417,0.214583,-0.05,-0.05,-0.5,0.833333,0.666667,0.704167,0.833333,0.833333,0.5,0.65,0.5,0.575,0.5,0.65,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","DBias8",0.1,0,0,0.7,0.3,0.3,0.3,0.01875,0,0,0.784501,0.75,0.0019877,0.0445833,0.0595833,0.005616,0.0720833,0.065,0.0908333,0.00530382,0.0629167,0.0441667,0.0816667,0.77,0.65,0.65,0.729167,0.747917,0.685417,0.189583,0.78875,0.75,0.77,0.1925,0.77,0.1925,-0.05,-0.05,-0.5,0.833333,0.666667,0.729167,0.833333,0.833333,0.5,0.75,0.5,0.625,0.5,0.75,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","DBias9",0.1,0,0,0.7,0.3,0.3,0.3,0.01875,0,0,0.784501,0.75,0.0013752,0.0370833,0.0420833,0.006491,0.0795833,0.0641667,0.0983333,0.00369965,0.05375,0.035,0.0725,0.7775,0.65,0.65,0.754167,0.772917,0.710417,0.164583,0.79625,0.75,0.7775,0.185,0.7775,0.185,-0.05,-0.05,-0.5,0.833333,0.666667,0.754167,0.833333,0.833333,0.5,0.85,0.5,0.675,0.5,0.85,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","DBias10",0.1,0,0,0.7,0.3,0.3,0.3,0.01875,0,0,0.784501,0.75,0.0008752,0.0295833,0.0245833,0.007741,0.0870833,0.0683333,0.105833,0.00297049,0.0495833,0.0308333,0.0683333,0.785,0.65,0.65,0.779167,0.797917,0.735417,0.139583,0.80375,0.75,0.785,0.1775,0.785,0.1775,-0.05,-0.05,-0.5,0.833333,0.666667,0.779167,0.833333,0.833333,0.5,0.95,0.5,0.725,0.5,0.95,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","POffer1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","POffer2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","POffer3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","POffer4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","POffer5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","POffer6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","POffer7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","POffer8",0.7,0,0,0.3,0.7,0.0857143,0.0857143,-0.00535714,0,0,0.75,0.52,0.0398098,0.199524,0.00464286,0.050639,0.199524,0.243274,0.155774,0.00154315,0.0210714,0.0648214,0.0541071,0.639167,0.457143,0.457143,0.629167,0.62381,0.56131,0.31369,0.63381,0.75,0.59006,0.32244,0.59006,0.32244,-0.05,-0.05,-0.5,0.833333,0.629167,0.666667,0.833333,0.833333,0.35,0.5,0.5,0.425,0.35,0.5,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","POffer9",0.255,0,0,0,1,1,1,0.0625,0,0,0.85,0.52,0.0004444,0.0210801,0.0625,0.005961,0.0654413,0.0918147,0.0707346,0.00390625,0.0625,0,0.125,0.749753,1,1,0.749753,0.812253,0.749753,0.125247,0.812253,,0.749753,0.125247,0.749753,0.125247,-0.05,-0.05,-0.5,0.833333,0.749753,0.666667,0.833333,0.833333,0.832346,0.5,0.5,0.666173,0.832346,0.5,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","POffer10",0.045,0,0,0,1,1,1,0.0625,0,0,0.95,0.52,6.9444E-5,0.00833333,0.0625,0.005226,0.0625,0.0741667,0.0825,0.00390625,0.0625,0,0.125,0.779167,1,1,0.779167,0.841667,0.779167,0.0958333,0.841667,,0.779167,0.0958333,0.779167,0.0958333,-0.05,-0.05,-0.5,0.833333,0.779167,0.666667,0.833333,0.833333,0.95,0.5,0.5,0.725,0.95,0.5,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","DOffer1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","DOffer2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","DOffer3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","DOffer4",0.3,0,0,0,1,0.5,0.5,0.00625,0,0,0.784501,0.35,0.0614627,0.247917,0.00625,0.074835,0.247917,0.310417,0.185972,0.00195312,0.03125,0.05625,0.06875,0.579167,0.55,0.55,0.579167,0.585417,0.522917,0.352083,0.585417,,0.522917,0.352083,0.522917,0.352083,-0.05,-0.05,-0.5,0.833333,0.666667,0.579167,0.833333,0.833333,0.5,0.15,0.5,0.325,0.5,0.15,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
"noshare","noshare;q0.833;c0.125;t0.6600","6.384E-16","1.045","6","DOffer5",0.3,0,0,0,1,0.3,0.3,0.01875,0,0,0.784501,0.45,0.0257335,0.160417,0.01875,0.035408,0.161806,0.222917,0.119028,0.00117187,0.01875,0.04375,0.08125,0.654167,0.65,0.65,0.654167,0.672917,0.610417,0.264583,0.672917,,0.610417,0.264583,0.610417,0.264583,-0.05,-0.05,-0.5,0.833333,0.666667,0.654167,0.833333,0.833333,0.5,0.45,0.5,0.475,0.5,0.45,0.833333,0.5,1,0,0,0.5,0.5,0.833333,0.125,1,0,0.66
