"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","DWins",0.0965,0,0.0965318,0.465187,1,1,1,1,0.6708,0.349888,,,0,,,,,0,0,1,0,9.85,9.85,999.935,999.935,0.3,0.0814638,0.525444,0.606908,0.0122196,0.604261,0,0,0,,0,0,0,0.456908,0,-0.00181154,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","Abandoned",0.2017,0,0.201708,0.499684,1,1,1,1,0.681915,0.341819,,,0,,,,,0.310723,0.516665,0,,10.528,9.32203,1000.08,999.135,0.15,0.362157,0.236166,0.598323,0.351875,0.231311,0,0,0,,0.397029,0.602971,0.172612,0.499608,0,0.0102555,1,1,0,0,0,0.310723,0.516665,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","Rounds1",0.9652,0,0.965183,0.499972,1,1,1,1,0.546493,0.530898,,,0.627207,,,,,0.0649362,0.107975,0.199882,0.499635,10.4665,9.35356,1000.09,999.355,0.179982,0.331309,0.262645,0.593954,0.259026,0.192217,0,0,0.627207,0.555805,0.0649362,0.107975,0,0.499965,0,-0.00121278,1,1,0,0,0.627207,0.0649362,0.107975,0.100014,0.099868
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","Truly Liable",0.5,0,0.499999,0.716725,1,1,1,1,0.551385,0.524987,,,0.606455,,,,,0.0627157,0.103952,0.191994,0.540546,10.4729,9.34826,1000.09,999.34,0.178799,0.0246718,0.52706,0.551731,0.00301793,0.391305,0,0,0.606455,0.55596,0.0801573,0.121393,0.0348833,1,0,-5.36997E-05,1,1,0,0,0.606455,0.0627157,0.103952,0.0882125,0.103782
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","Truly Not Liable",0.5,0,0.500001,0.283274,1,1,1,1,0.552087,0.524161,,,0.604283,,,,,0.0626349,0.10448,0.193851,0.459115,10.4571,9.36384,1000.09,999.364,0.179078,0.636164,0,0.636164,0.517272,0,0,0,0.604283,0.55565,0.0800105,0.121855,0.0347512,0,0,-4.81604E-05,1,1,0,0,0.604283,0.0626349,0.10448,0.104851,0.089
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","AllCount",30000,0,30000,0.499999,30000,30000,30000,30000,0.551736,0.524574,,,18161.1,,,,,1880.26,3126.47,5787.68,2498.17,10.465,9.35605,1000.09,999.352,0.178938,0.330418,0.263529,0.593948,0.260146,0.195652,0,0,18161.1,0.555805,2402.52,3648.73,1044.52,15000,0,-5.093E-05,30000,30000,0,0,18161.1,1880.26,3126.47,2895.96,2891.73
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","Liability Strength1",0.2261,0,0.226111,0.1,1,1,1,1,0.552338,0.523793,,,0.603378,,,,,0.0626319,0.104656,0.194638,0.424951,10.4503,9.37053,1000.09,999.375,0.179196,0.605175,0.0219702,0.627145,0.488554,0.016844,0,0,0.603378,0.555469,0.0799805,0.122004,0.0346972,0.0399657,0,-4.54703E-05,1,1,0,0,0.603378,0.0626319,0.104656,0.111926,0.0827114
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","Liability Strength2",0.1902,0,0.190222,0.3,1,1,1,1,0.55209,0.524204,,,0.604356,,,,,0.062617,0.104492,0.19378,0.462263,10.4577,9.36318,1000.09,999.363,0.179067,0.53271,0.0919055,0.624615,0.430745,0.0697519,0,0,0.604356,0.555694,0.0799945,0.121869,0.034755,0.169489,0,-4.85835E-05,1,1,0,0,0.604356,0.062617,0.104492,0.104203,0.0895774
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","Liability Strength3",0.1673,0,0.167337,0.5,1,1,1,1,0.55179,0.524598,,,0.605356,,,,,0.0626382,0.104272,0.192919,0.5,10.4652,9.3559,1000.09,999.352,0.178938,0.333849,0.267417,0.601266,0.265097,0.20084,0,0,0.605356,0.555865,0.0800458,0.121679,0.0348152,0.5,0,-5.13747E-05,1,1,0,0,0.605356,0.0626382,0.104272,0.0964597,0.0964597
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","Liability Strength4",0.1902,0,0.190221,0.7,1,1,1,1,0.551441,0.524969,,,0.606367,,,,,0.0626935,0.104,0.192062,0.537737,10.4724,9.34875,1000.09,999.341,0.178809,0.13081,0.438143,0.568953,0.0934117,0.325546,0,0,0.606367,0.555981,0.0801321,0.121439,0.0348773,0.830511,0,-5.37558E-05,1,1,0,0,0.606367,0.0626935,0.104,0.0887832,0.103279
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","Liability Strength5",0.2261,0,0.226109,0.9,1,1,1,1,0.551044,0.525316,,,0.607383,,,,,0.0627798,0.103683,0.191213,0.575049,10.4795,9.34182,1000.1,999.33,0.178682,0.0508625,0.499698,0.55056,0.0248184,0.367263,0,0,0.607383,0.556042,0.0802502,0.121154,0.0349407,0.960034,0,-5.56574E-05,1,1,0,0,0.607383,0.0627798,0.103683,0.0812563,0.109957
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","PLiabilitySignal1",0.1893,0,0.18934,0.446233,1,1,1,1,0.548825,0.524471,,,0.604923,,,,,0.0669449,0.101698,0.188969,0.489731,10.4566,9.36504,1000.09,999.364,0.178345,0.36636,0.231658,0.598018,0.289137,0.173547,0,0,0.604923,0.550167,0.0856776,0.120431,0.0374654,0.433456,0,-1.9682,1,1,0,0,0.604923,0.0669449,0.101698,0.0964249,0.0925438
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","PLiabilitySignal2",0.2053,0,0.20525,0.472959,1,1,1,1,0.557466,0.524523,,,0.600623,,,,,0.0544709,0.110498,0.20426,0.494743,10.4733,9.34607,1000.09,999.337,0.180639,0.356698,0.241462,0.598161,0.284084,0.178195,0,0,0.600623,0.561055,0.0695446,0.125572,0.0301475,0.466522,0,-0.98403,1,1,0,0,0.600623,0.0544709,0.110498,0.103204,0.101056
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","PLiabilitySignal3",0.2108,0,0.21084,0.499999,1,1,1,1,0.557449,0.524574,,,0.599464,,,,,0.0595624,0.107556,0.20018,0.499827,10.4706,9.34935,1000.09,999.341,0.180027,0.33391,0.260484,0.594394,0.264422,0.192976,0,0,0.599464,0.561184,0.0761807,0.124175,0.0332366,0.499999,0,2E-05,1,1,0,0,0.599464,0.0595624,0.107556,0.100125,0.100055
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","PLiabilitySignal4",0.2052,0,0.20525,0.527042,1,1,1,1,0.55923,0.524625,,,0.596569,,,,,0.0667933,0.104891,0.194629,0.504905,10.4664,9.35444,1000.09,999.346,0.179194,0.310505,0.280609,0.591114,0.244539,0.209534,0,0,0.596569,0.560285,0.0853523,0.12345,0.037118,0.533479,0,0.98399,1,1,0,0,0.596569,0.0667933,0.104891,0.0963599,0.0982692
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","PLiabilitySignal5",0.1893,0,0.18932,0.553768,1,1,1,1,0.533948,0.524676,,,0.627077,,,,,0.0663021,0.0954703,0.174653,0.509941,10.4567,9.36708,1000.09,999.375,0.176198,0.283682,0.304202,0.587884,0.217356,0.224615,0,0,0.627077,0.545447,0.0845509,0.113719,0.0364975,0.566545,0,1.96816,1,1,0,0,0.627077,0.0663021,0.0954703,0.0855904,0.0890629
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","DLiabilitySignal1",0.1893,0,0.189334,0.446232,1,1,1,1,0.551823,0.513264,,,0.588275,,,,,0.0695607,0.0945704,0.216511,0.489706,10.4461,9.37142,1000.09,999.368,0.182477,0.36307,0.235913,0.598983,0.286218,0.179528,0,0,0.588275,0.546004,0.0851026,0.110112,0.0310836,0.433455,0,1.96815,1,1,0,0,0.588275,0.0695607,0.0945704,0.110484,0.106027
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","DLiabilitySignal2",0.2052,0,0.205244,0.472957,1,1,1,1,0.55178,0.525543,,,0.606989,,,,,0.0573343,0.118355,0.177195,0.494757,10.4781,9.34534,1000.09,999.338,0.176579,0.357309,0.24003,0.597339,0.284831,0.176081,0,0,0.606989,0.560603,0.0773975,0.138418,0.0401263,0.466519,0,0.983948,1,1,0,0,0.606989,0.0573343,0.118355,0.0895266,0.0876684
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","DLiabilitySignal3",0.2108,0,0.210838,0.499999,1,1,1,1,0.551736,0.525195,,,0.60557,,,,,0.0629638,0.103814,0.193442,0.499788,10.4627,9.35828,1000.09,999.355,0.179016,0.329435,0.264832,0.594267,0.258771,0.197018,0,0,0.60557,0.552563,0.0800687,0.120919,0.0342099,0.499999,0,-3.99984E-05,1,1,0,0,0.60557,0.0629638,0.103814,0.0967621,0.0966802
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","DLiabilitySignal4",0.2052,0,0.205244,0.527041,1,1,1,1,0.551692,0.531936,,,0.619266,,,,,0.0609261,0.100611,0.185003,0.504893,10.4698,9.35241,1000.09,999.352,0.17775,0.311246,0.279202,0.590448,0.243511,0.204968,0,0,0.619266,0.561317,0.0780228,0.117708,0.0341934,0.533478,0,-0.984028,1,1,0,0,0.619266,0.0609261,0.100611,0.0915963,0.0934067
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","DLiabilitySignal5",0.1893,0,0.189339,0.553766,1,1,1,1,0.551649,0.526162,,,0.605418,,,,,0.0631545,0.102888,0.194391,0.509918,10.4671,9.35374,1000.09,999.348,0.179159,0.290497,0.298178,0.588675,0.226877,0.221371,0,0,0.605418,0.557615,0.0802286,0.119962,0.0341482,0.566543,0,-1.96823,1,1,0,0,0.605418,0.0631545,0.102888,0.0952676,0.0991235
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","MutOptLiability4",0.0347,0,0.0346626,0.5,1,1,1,1,0.533948,0.513264,,,0.611927,,,,,0.0739084,0.086576,0.194959,0.5,10.4387,9.38208,1000.09,999.391,0.179244,0.316782,0.276727,0.593509,0.243067,0.209052,0,0,0.611927,0.53589,0.0902229,0.102891,0.032629,0.5,0,4,1,1,0,0,0.611927,0.0739084,0.086576,0.0974796,0.0974796
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","MutOptLiability3",0.0764,0,0.076426,0.499998,1,1,1,1,0.54659,0.519403,,,0.602944,,,,,0.0674219,0.101677,0.190309,0.499248,10.458,9.3635,1000.09,999.362,0.178546,0.32638,0.266837,0.593216,0.255729,0.199406,0,0,0.602944,0.550156,0.086246,0.120501,0.0376482,0.499998,0,3,1,1,0,0,0.602944,0.0674219,0.101677,0.0952978,0.0950115
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","MutOptLiability2",0.1216,0,0.121607,0.499998,1,1,1,1,0.550347,0.521398,,,0.602876,,,,,0.0646262,0.104336,0.191988,0.499127,10.4622,9.35904,1000.09,999.356,0.178798,0.329052,0.265041,0.594093,0.258838,0.197378,0,0,0.602876,0.552871,0.082713,0.122423,0.0361737,0.499998,0,2,1,1,0,0,0.602876,0.0646262,0.104336,0.0961617,0.0958264
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","MutOptLiability1",0.1656,0,0.165556,0.499999,1,1,1,1,0.552311,0.524047,,,0.604702,,,,,0.0616081,0.105198,0.194005,0.498952,10.4662,9.35472,1000.09,999.35,0.179101,0.331369,0.263109,0.594478,0.261422,0.194996,0,0,0.604702,0.556457,0.0788516,0.122441,0.0344869,0.499998,0,1,1,1,0,0,0.604702,0.0616081,0.105198,0.0972058,0.0967993
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","MutOptLiability0",0.2035,0,0.203477,0.499999,1,1,1,1,0.551978,0.524679,,,0.605592,,,,,0.0625587,0.104548,0.192709,0.499338,10.4654,9.35571,1000.09,999.352,0.178906,0.330578,0.263313,0.593891,0.260457,0.195273,0,0,0.605592,0.556101,0.0798549,0.121844,0.0345924,0.499999,0,0,1,1,0,0,0.605592,0.0625587,0.104548,0.096482,0.096227
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","MutOptLiability-1",0.1656,0,0.165562,0.5,1,1,1,1,0.555821,0.527271,,,0.604501,,,,,0.0602229,0.108222,0.191747,0.500347,10.4713,9.34998,1000.09,999.343,0.178762,0.333678,0.260598,0.594276,0.263935,0.19281,0,0,0.604501,0.560505,0.0778767,0.125875,0.0353076,0.5,0,-1,1,1,0,0,0.604501,0.0602229,0.108222,0.0958069,0.09594
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","MutOptLiability-2",0.1216,0,0.121609,0.499999,1,1,1,1,0.554624,0.527828,,,0.606748,,,,,0.0597678,0.104641,0.195844,0.500197,10.4686,9.35201,1000.09,999.347,0.179377,0.332176,0.261404,0.59358,0.261825,0.193371,0,0,0.606748,0.559041,0.0762673,0.12114,0.032999,0.499999,0,-2,1,1,0,0,0.606748,0.0597678,0.104641,0.0978836,0.0979608
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","MutOptLiability-3",0.0764,0,0.076432,0.500001,1,1,1,1,0.553146,0.529049,,,0.609408,,,,,0.0600583,0.103811,0.193488,0.500321,10.4686,9.35239,1000.09,999.348,0.179023,0.332027,0.261589,0.593615,0.261541,0.193417,0,0,0.609408,0.559333,0.0766759,0.120429,0.0332351,0.500001,0,-3,1,1,0,0,0.609408,0.0600583,0.103811,0.0966819,0.0968061
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","MutOptLiability-4",0.0347,0,0.0346682,0.5,1,1,1,1,0.548825,0.526162,,,0.605183,,,,,0.0675973,0.100659,0.190133,0.5,10.4588,9.36266,1000.09,999.36,0.17852,0.326993,0.266753,0.593746,0.256552,0.199775,0,0,0.605183,0.552126,0.0858112,0.118873,0.0364278,0.5,0,-4,1,1,0,0,0.605183,0.0675973,0.100659,0.0950666,0.0950666
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","Truly Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","Truly Liable MutOptLiability4",0.0173,0,0.0173313,0.714945,1,1,1,1,0.533948,0.513264,,,0.611927,,,,,0.0739084,0.086576,0.194959,0.540382,10.4465,9.37421,1000.09,999.378,0.179244,0.0235197,0.553453,0.576973,0.00294919,0.418105,0,0,0.611927,0.53589,0.0902229,0.102891,0.032629,1,0,4,1,1,0,0,0.611927,0.0739084,0.086576,0.0896067,0.105352
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","Truly Liable MutOptLiability3",0.0382,0,0.0382128,0.71541,1,1,1,1,0.545747,0.519812,,,0.604569,,,,,0.0669526,0.102113,0.188422,0.540116,10.4663,9.35541,1000.09,999.349,0.178263,0.0243468,0.533675,0.558022,0.00297092,0.398814,0,0,0.604569,0.550148,0.0859247,0.121085,0.0379441,1,0,3,1,1,0,0,0.604569,0.0669526,0.102113,0.0866523,0.10177
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","Truly Liable MutOptLiability2",0.0608,0,0.0608033,0.716156,1,1,1,1,0.549325,0.521917,,,0.60487,,,,,0.0646619,0.10425,0.189778,0.540208,10.4699,9.35162,1000.09,999.344,0.178467,0.0245632,0.530084,0.554647,0.00299558,0.394759,0,0,0.60487,0.55245,0.0828822,0.12247,0.0364406,1,0,2,1,1,0,0,0.60487,0.0646619,0.10425,0.0872584,0.102519
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","Truly Liable MutOptLiability1",0.0828,0,0.0827777,0.717143,1,1,1,1,0.551238,0.524918,,,0.607274,,,,,0.0620114,0.104521,0.191327,0.540311,10.4738,9.34752,1000.09,999.339,0.178699,0.024653,0.526219,0.550872,0.00301196,0.389994,0,0,0.607274,0.556256,0.0794448,0.121955,0.0348668,1,0,1,1,1,0,0,0.607274,0.0620114,0.104521,0.0879508,0.103376
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","Truly Liable MutOptLiability0",0.1017,0,0.101738,0.718318,1,1,1,1,0.551326,0.525464,,,0.607623,,,,,0.0626372,0.103954,0.19103,0.540707,10.4734,9.34797,1000.09,999.34,0.178654,0.0245936,0.526627,0.55122,0.00300654,0.390548,0,0,0.607623,0.556393,0.0800151,0.121332,0.0347556,1,0,0,1,1,0,0,0.607623,0.0626372,0.103954,0.0877386,0.103291
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0 Moderately Risk Averse Noise 4,4","0.06907","0.9964","Truly Liable MutOptLiability-1",0.0828,0,0.0827811,0.717144,1,1,1,1,0.556309,0.527417,,,0.60424,,,,,0.0605339,0.107554,0.192624,0.540942,10.4788,9.3423,1000.1,999.331,0.178894,0.0250106,0.521195,0.546206,0.00304802,0.385621,0,0,0.60424,0.560994,0.0780579,0.125078,0.0350479,1,0,-1,1,1,0,0,0.60424,0.0605339,0.107554,0.0884255,0.104198
