"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","All",1,0,1,0.499999,1,1,1,1,0.503868,0.494809,,,0.659336,,,,,0.073044,0.0864953,0.135591,0.499487,10.4223,9.40734,1000.08,999.405,0.170339,0.307586,0.284987,0.592573,0.234594,0.222218,0,0,0.659336,0.5013,0.0958107,0.109262,0.0455334,0.499999,0,-5.093E-05,1,1,0,0,0.659336,0.073044,0.0864953,0.0678652,0.0677261
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","NoDispute",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","DisputeArises",1,0,1,0.499999,1,1,1,1,0.503868,0.494809,,,0.659336,,,,,0.073044,0.0864953,0.135591,0.499487,10.4223,9.40734,1000.08,999.405,0.170339,0.307586,0.284987,0.592573,0.234594,0.222218,0,0,0.659336,0.5013,0.0958107,0.109262,0.0455334,0.499999,0,-5.093E-05,1,1,0,0,0.659336,0.073044,0.0864953,0.0678652,0.0677261
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","PFiles",1,0,1,0.499999,1,1,1,1,0.503868,0.494809,,,0.659336,,,,,0.073044,0.0864953,0.135591,0.499487,10.4223,9.40734,1000.08,999.405,0.170339,0.307586,0.284987,0.592573,0.234594,0.222218,0,0,0.659336,0.5013,0.0958107,0.109262,0.0455334,0.499999,0,-5.093E-05,1,1,0,0,0.659336,0.073044,0.0864953,0.0678652,0.0677261
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","DAnswers",1,0,1,0.499999,1,1,1,1,0.503868,0.494809,,,0.659336,,,,,0.073044,0.0864953,0.135591,0.499487,10.4223,9.40734,1000.08,999.405,0.170339,0.307586,0.284987,0.592573,0.234594,0.222218,0,0,0.659336,0.5013,0.0958107,0.109262,0.0455334,0.499999,0,-5.093E-05,1,1,0,0,0.659336,0.073044,0.0864953,0.0678652,0.0677261
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","Litigated",1,0,1,0.499999,1,1,1,1,0.503868,0.494809,,,0.659336,,,,,0.073044,0.0864953,0.135591,0.499487,10.4223,9.40734,1000.08,999.405,0.170339,0.307586,0.284987,0.592573,0.234594,0.222218,0,0,0.659336,0.5013,0.0958107,0.109262,0.0455334,0.499999,0,-5.093E-05,1,1,0,0,0.659336,0.073044,0.0864953,0.0678652,0.0677261
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","Not Litigated",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","Settles",0.6593,0,0.659336,0.499998,1,1,1,1,0.427636,0.574963,,,1,,,,,0,0,0,,10.4263,9.4237,1000.1,999.575,0.15,0.287903,0.286601,0.574504,0.174415,0.172999,0,0,1,0.5013,0,0,0,0.499998,0,-0.0193373,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","Tried",0.1356,0,0.135591,0.497269,1,1,1,1,0.644738,0.349146,,,0,,,,,0,0,1,0.499487,10.3493,9.35067,1000,998.838,0.3,0.380921,0.296671,0.677592,0.414674,0.385672,0,0,0,,0,0,0,0.49662,0,0.0624792,1,1,0,0,0,0,0,0.500513,0.499487
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","PWins",0.0677,0,0.0677261,0.530194,1,1,1,1,0.6448,0.349149,,,0,,,,,0,0,1,1,11,8.7,1000.16,997.675,0.3,0.762625,0,0.762625,0.8302,0,0,0,0,,0,0,0,0.537375,0,0.0633522,1,1,0,0,0,0,0,0,1
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","DWins",0.0679,0,0.0678652,0.464411,1,1,1,1,0.644676,0.349143,,,0,,,,,0,0,1,0,9.7,10,999.847,1000,0.3,0,0.592733,0.592733,0,0.770554,0,0,0,,0,0,0,0.455949,0,0.061608,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","Abandoned",0.2051,0,0.205073,0.501807,1,1,1,1,0.655821,0.333412,,,0,,,,,0.356186,0.421779,0,,10.4578,9.3922,1000.07,999.232,0.15,0.322382,0.27207,0.594453,0.309013,0.272388,0,0,0,,0.467204,0.532796,0.222035,0.502237,0,0.0206131,1,1,0,0,0,0.356186,0.421779,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","Rounds1",0.9545,0,0.954467,0.499759,1,1,1,1,0.496197,0.502825,,,0.69079,,,,,0.0765287,0.0906216,0.14206,0.499487,10.4222,9.4065,1000.08,999.411,0.171309,0.30781,0.284696,0.592506,0.232041,0.218797,0,0,0.69079,0.5013,0.0765287,0.0906216,0,0.499702,0,-0.000412818,1,1,0,0,0.69079,0.0765287,0.0906216,0.0711028,0.070957
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1 Moderately Risk Averse Noise 4,4","0.08112","0.9982","Truly Liable",0.5,0,0.499999,0.716725,1,1,1,1,0.504094,0.495367,,,0.659335,,,,,0.0730891,0.0868008,0.134675,0.540477,10.43,9.39977,1000.09,999.392,0.170201,0.0300755,0.569974,0.60005,0.0071689,0.444436,0,0,0.659335,0.501796,0.0961394,0.109851,0.0461006,1,0,-5.36997E-05,1,1,0,0,0.659335,0.0730891,0.0868008,0.0618862,0.0727888
