"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","DWins",0.0507,0,0.0506559,0.381199,1,1,1,1,0.660258,0.369482,,,0,,,,,0,0,1,0,9.625,10.075,999.792,1000.03,0.3,0,0.484625,0.484625,0,0.666359,0,0,0,,0,0,0,0.352454,0,-0.00877517,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","Abandoned",0.1444,0,0.144423,0.508484,1,1,1,1,0.664684,0.34096,,,0,,,,,0.433591,0.392032,0,,10.4042,9.44578,1000.06,999.306,0.15,0.287224,0.301543,0.588767,0.270908,0.305615,0,0,0,,0.52078,0.47922,0.174377,0.510507,0,-0.0283595,1,1,0,0,0,0.433591,0.392032,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","Rounds1",0.9748,0,0.974816,0.49936,1,1,1,1,0.495645,0.50878,,,0.774933,,,,,0.0642383,0.0580812,0.102748,0.494252,10.4135,9.4211,1000.09,999.456,0.165412,0.295428,0.28382,0.579247,0.204985,0.203332,0,0,0.774933,0.500166,0.0642383,0.0580812,0,0.499206,0,0.00213445,1,1,0,0,0.774933,0.0642383,0.0580812,0.0519646,0.0507834
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","PrePrimary1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","PrePrimary2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","PrePrimary3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","PrePrimary4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","PrePrimary5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","PrePrimary6",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","PrePrimary7",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","PrePrimary8",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","PrePrimary9",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","PrePrimary10",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","Truly Liable",0.5,0,0.5,0.716726,1,1,1,1,0.50095,0.504195,,,0.754635,,,,,0.062674,0.0580516,0.097907,0.635289,10.4359,9.39936,1000.09,999.412,0.164686,0.028681,0.568715,0.597396,0.00914848,0.411945,0,0,0.754635,0.501852,0.0760401,0.0714178,0.0267323,1,0,-3.74903E-06,1,1,0,0,0.754635,0.062674,0.0580516,0.0357077,0.0621991
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","Truly Not Liable",0.5,0,0.5,0.283275,1,1,1,1,0.498812,0.503476,,,0.756198,,,,,0.0625672,0.0551853,0.102414,0.359422,10.3916,9.44303,1000.08,999.491,0.165362,0.561887,0,0.561887,0.404296,0,0,0,0.756198,0.498483,0.0743851,0.0670033,0.0236359,0,0,-4.20217E-06,1,1,0,0,0.756198,0.0625672,0.0551853,0.065604,0.0368098
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","AllCount",30000,0,30000,0.5,30000,30000,30000,30000,0.499881,0.503835,,,22662.5,,,,,1878.62,1698.55,3004.81,2471.26,10.4138,9.4212,1000.09,999.452,0.165024,0.295284,0.284358,0.579642,0.206722,0.205972,0,0,22662.5,0.500166,2256.38,2076.32,755.523,15000,0,-3.9756E-06,30000,30000,0,0,22662.5,1878.62,1698.55,1519.68,1485.13
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","Liability Strength1",0.2261,0,0.22611,0.1,1,1,1,1,0.498038,0.503056,,,0.757118,,,,,0.0620911,0.0541277,0.104492,0.249677,10.3731,9.46127,1000.08,999.524,0.165674,0.523435,0.0251343,0.548569,0.365904,0.0197462,0,0,0.757118,0.497103,0.0731766,0.0652132,0.022171,0.0399657,0,-3.9646E-06,1,1,0,0,0.757118,0.0620911,0.0541277,0.078403,0.0260893
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","Liability Strength2",0.1902,0,0.190221,0.3,1,1,1,1,0.498783,0.50357,,,0.755959,,,,,0.062798,0.0552461,0.102163,0.366117,10.3927,9.44201,1000.08,999.489,0.165325,0.470679,0.103413,0.574092,0.337852,0.0794066,0,0,0.755959,0.49859,0.0747149,0.0671629,0.0238337,0.169489,0,-4.44747E-06,1,1,0,0,0.755959,0.062798,0.0552461,0.0647597,0.0374038
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","Liability Strength3",0.1673,0,0.167337,0.5,1,1,1,1,0.499752,0.503988,,,0.755105,,,,,0.0632211,0.0563644,0.099904,0.5,10.4142,9.42085,1000.09,999.451,0.164986,0.303404,0.294791,0.598195,0.220053,0.220192,0,0,0.755105,0.500112,0.0759241,0.0690673,0.0254059,0.5,0,-4.54017E-06,1,1,0,0,0.755105,0.0632211,0.0563644,0.0499518,0.0499518
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","Liability Strength4",0.1902,0,0.190222,0.7,1,1,1,1,0.500848,0.504258,,,0.754571,,,,,0.0630474,0.0577358,0.097889,0.633883,10.4353,9.40003,1000.09,999.413,0.164683,0.125898,0.472867,0.598765,0.0854015,0.342809,0,0,0.754571,0.501695,0.0764258,0.0711142,0.0267568,0.830511,0,-4.02245E-06,1,1,0,0,0.754571,0.0630474,0.0577358,0.0358389,0.0620503
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","Liability Strength5",0.2261,0,0.22611,0.9,1,1,1,1,0.501929,0.504369,,,0.754201,,,,,0.0621971,0.0595119,0.096244,0.750323,10.4539,9.38169,1000.1,999.38,0.164437,0.0560689,0.529495,0.585564,0.0294227,0.373034,0,0,0.754201,0.503322,0.0761201,0.0734349,0.027846,0.960034,0,-3.13238E-06,1,1,0,0,0.754201,0.0621971,0.0595119,0.0240298,0.072214
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","PLiabilitySignal1",0.1748,0,0.17483,0.318051,1,1,1,1,0.496494,0.503524,,,0.749275,,,,,0.0591683,0.0579836,0.111939,0.382773,10.393,9.4402,1000.08,999.478,0.166791,0.409809,0.159524,0.569333,0.291203,0.11901,0,0,0.749275,0.49469,0.0699853,0.0688006,0.0216339,0.27448,0,-1.64918,1,1,0,0,0.749275,0.0591683,0.0579836,0.0690916,0.0428471
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","PLiabilitySignal2",0.2123,0,0.21228,0.40208,1,1,1,1,0.498033,0.503677,,,0.777524,,,,,0.0457446,0.0616746,0.098664,0.435958,10.4206,9.41465,1000.09,999.457,0.1648,0.368069,0.211254,0.579324,0.259374,0.149441,0,0,0.777524,0.505337,0.0539408,0.0698709,0.0163924,0.377998,0,-0.8111,1,1,0,0,0.777524,0.0457446,0.0616746,0.0556509,0.0430135
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","PLiabilitySignal3",0.2258,0,0.22578,0.499998,1,1,1,1,0.494902,0.503845,,,0.733351,,,,,0.084389,0.0477688,0.098806,0.497022,10.3904,9.44473,1000.08,999.474,0.164821,0.283777,0.296698,0.580476,0.197121,0.223742,0,0,0.733351,0.48854,0.102231,0.0656113,0.0356848,0.499998,0,2E-05,1,1,0,0,0.733351,0.084389,0.0477688,0.0496973,0.0491089
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","PLiabilitySignal4",0.2123,0,0.21228,0.597923,1,1,1,1,0.505443,0.504001,,,0.75552,,,,,0.0632046,0.0569623,0.097471,0.559733,10.4269,9.40853,1000.09,999.432,0.164621,0.23414,0.350102,0.584243,0.162773,0.251289,0,0,0.75552,0.505083,0.0766261,0.0703838,0.026843,0.622006,0,0.81106,1,1,0,0,0.75552,0.0632046,0.0569623,0.0429131,0.0545574
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","PLiabilitySignal5",0.1748,0,0.17483,0.681949,1,1,1,1,0.505186,0.504126,,,0.763085,,,,,0.0577423,0.0601253,0.095213,0.613557,10.4406,9.39514,1000.09,999.414,0.164282,0.181484,0.402189,0.583673,0.124073,0.283604,0,0,0.763085,0.507663,0.0696593,0.0720423,0.023834,0.72552,0,1.64918,1,1,0,0,0.763085,0.0577423,0.0601253,0.0367944,0.0584186
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","DLiabilitySignal1",0.1748,0,0.17483,0.318052,1,1,1,1,0.498995,0.499614,,,0.770422,,,,,0.0692972,0.0372775,0.107745,0.382488,10.3738,9.46005,1000.08,999.516,0.166162,0.395489,0.165785,0.561274,0.269886,0.123832,0,0,0.770422,0.488623,0.0769263,0.0449066,0.0152582,0.27448,0,1.64918,1,1,0,0,0.770422,0.0692972,0.0372775,0.0665337,0.0412112
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","DLiabilitySignal2",0.2123,0,0.212276,0.402078,1,1,1,1,0.499396,0.504613,,,0.740793,,,,,0.0591338,0.0689742,0.10085,0.43535,10.4174,9.41749,1000.08,999.446,0.165128,0.367581,0.213193,0.580774,0.265806,0.155892,0,0,0.740793,0.506041,0.0742581,0.0840985,0.0302485,0.377995,0,0.811069,1,1,0,0,0.740793,0.0591338,0.0689742,0.0569451,0.0439052
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","DLiabilitySignal3",0.2258,0,0.225786,0.5,1,1,1,1,0.499873,0.504778,,,0.754039,,,,,0.0627298,0.0568163,0.101173,0.49715,10.4155,9.41935,1000.09,999.448,0.165176,0.297621,0.285007,0.582628,0.20996,0.207136,0,0,0.754039,0.501903,0.0753505,0.069437,0.0252415,0.5,0,-2.7005E-15,1,1,0,0,0.754039,0.0627298,0.0568163,0.050875,0.0502982
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","DLiabilitySignal4",0.2123,0,0.212276,0.597922,1,1,1,1,0.500359,0.506006,,,0.773801,,,,,0.0665441,0.0437573,0.097224,0.559173,10.4122,9.42325,1000.09,999.458,0.164584,0.228443,0.360025,0.588468,0.155531,0.259311,0,0,0.773801,0.49678,0.0758809,0.0530942,0.0186737,0.622005,0,-0.811069,1,1,0,0,0.773801,0.0665441,0.0437573,0.0428591,0.0543651
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","DLiabilitySignal5",0.1748,0,0.174832,0.681948,1,1,1,1,0.500784,0.503258,,,0.737624,,,,,0.0552726,0.0763174,0.093995,0.613536,10.4492,9.38673,1000.09,999.393,0.164099,0.185437,0.396624,0.582062,0.129794,0.282653,0,0,0.737624,0.507076,0.0736683,0.0947131,0.0367914,0.725519,0,-1.64919,1,1,0,0,0.737624,0.0552726,0.0763174,0.0363257,0.0576693
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","MutOptLiability4",0.0193,0,0.0192663,0.5,1,1,1,1,0.505186,0.499614,,,0.780385,,,,,0.065735,0.0386875,0.10097,0.5,10.401,9.43385,1000.08,999.479,0.165146,0.289914,0.29281,0.582724,0.197444,0.21177,0,0,0.780385,0.496289,0.0728461,0.0457986,0.0142222,0.5,0,4,1,1,0,0,0.780385,0.065735,0.0386875,0.050485,0.050485
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","MutOptLiability3",0.0589,0,0.0588941,0.499999,1,1,1,1,0.505314,0.502114,,,0.759696,,,,,0.0632462,0.0539369,0.100907,0.49804,10.4151,9.41975,1000.09,999.452,0.165136,0.295294,0.283125,0.578419,0.205532,0.204272,0,0,0.759696,0.503455,0.0743533,0.0650439,0.0222141,0.499998,0,3,1,1,0,0,0.759696,0.0632462,0.0539369,0.050651,0.0502555
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","MutOptLiability2",0.1185,0,0.11853,0.500002,1,1,1,1,0.501874,0.503015,,,0.749464,,,,,0.0709106,0.0526137,0.101139,0.496177,10.4071,9.42774,1000.08,999.458,0.165171,0.289301,0.285015,0.574316,0.20111,0.207237,0,0,0.749464,0.499176,0.083847,0.0655501,0.0258728,0.500002,0,2,1,1,0,0,0.749464,0.0709106,0.0526137,0.0509563,0.050183
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","MutOptLiability1",0.1852,0,0.185222,0.5,1,1,1,1,0.500864,0.503789,,,0.762681,,,,,0.0647497,0.050664,0.097297,0.496573,10.4101,9.4253,1000.09,999.461,0.164595,0.293051,0.286609,0.579661,0.203329,0.207072,0,0,0.762681,0.499907,0.0770541,0.0629684,0.0246088,0.500001,0,1,1,1,0,0,0.762681,0.0647497,0.050664,0.0489819,0.048315
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","MutOptLiability0",0.2362,0,0.236173,0.5,1,1,1,1,0.499931,0.503804,,,0.754948,,,,,0.0624729,0.0567765,0.101153,0.490499,10.4133,9.42149,1000.09,999.452,0.165173,0.294278,0.283427,0.577705,0.205573,0.204822,0,0,0.754948,0.500213,0.0747977,0.0691012,0.0246495,0.5,0,0,1,1,0,0,0.754948,0.0624729,0.0567765,0.0515375,0.0496155
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","MutOptLiability-1",0.1852,0,0.185224,0.500002,1,1,1,1,0.498633,0.504691,,,0.749589,,,,,0.0613768,0.0613653,0.100838,0.494023,10.4174,9.41751,1000.09,999.444,0.165126,0.299109,0.284306,0.583415,0.211893,0.206923,0,0,0.749589,0.501075,0.0747925,0.074781,0.0268315,0.500003,0,-1,1,1,0,0,0.749589,0.0613768,0.0613653,0.0510215,0.0498161
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","MutOptLiability-2",0.1185,0,0.118528,0.499995,1,1,1,1,0.49649,0.504692,,,0.754768,,,,,0.060405,0.0584004,0.098105,0.491863,10.414,9.42127,1000.09,999.452,0.164716,0.296886,0.286044,0.582929,0.208491,0.208547,0,0,0.754768,0.498056,0.0745657,0.0725611,0.0283214,0.499994,0,-2,1,1,0,0,0.754768,0.060405,0.0584004,0.0498507,0.0482541
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","MutOptLiability-3",0.0589,0,0.0588962,0.500005,1,1,1,1,0.497264,0.504632,,,0.761314,,,,,0.0505483,0.0646531,0.103084,0.496173,10.4251,9.40946,1000.09,999.436,0.165463,0.300504,0.277598,0.578102,0.211758,0.197876,0,0,0.761314,0.501742,0.0607489,0.0748537,0.0204011,0.500006,0,-3,1,1,0,0,0.761314,0.0505483,0.0646531,0.0519364,0.0511473
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","MutOptLiability-4",0.0193,0,0.0192663,0.5,1,1,1,1,0.496494,0.503258,,,0.731883,,,,,0.0504244,0.081534,0.103604,0.5,10.4339,9.40056,1000.09,999.412,0.165541,0.308642,0.276189,0.584831,0.224886,0.200896,0,0,0.731883,0.501525,0.0667015,0.0978112,0.0325544,0.5,0,-4,1,1,0,0,0.731883,0.0504244,0.081534,0.0518022,0.0518022
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","Truly Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","Truly Liable MutOptLiability4",0.0096,0,0.00963313,0.693615,1,1,1,1,0.505186,0.499614,,,0.780385,,,,,0.065735,0.0386875,0.10097,0.623591,10.4191,9.41575,1000.09,999.444,0.165146,0.0270464,0.58562,0.612667,0.00911194,0.423541,0,0,0.780385,0.496289,0.0728461,0.0457986,0.0142222,1,0,4,1,1,0,0,0.780385,0.065735,0.0386875,0.038006,0.0629641
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","Truly Liable MutOptLiability3",0.0294,0,0.0294469,0.700444,1,1,1,1,0.505285,0.502691,,,0.75699,,,,,0.0614369,0.0579005,0.100124,0.626825,10.4385,9.39653,1000.09,999.41,0.165019,0.0287607,0.566253,0.595013,0.00921755,0.408546,0,0,0.75699,0.505706,0.0732115,0.0696751,0.0235493,1,0,3,1,1,0,0,0.75699,0.0614369,0.0579005,0.0373637,0.0627601
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","Truly Liable MutOptLiability2",0.0593,0,0.0592654,0.709966,1,1,1,1,0.503337,0.50375,,,0.751888,,,,,0.0658815,0.0566296,0.099615,0.631972,10.4347,9.40036,1000.09,999.412,0.164942,0.0288294,0.570027,0.598857,0.0092445,0.414473,0,0,0.751888,0.50363,0.0788747,0.0696228,0.0259865,1,0,2,1,1,0,0,0.751888,0.0658815,0.0566296,0.036661,0.0629538
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","Truly Liable MutOptLiability1",0.0926,0,0.092611,0.720277,1,1,1,1,0.502498,0.504694,,,0.763113,,,,,0.0651878,0.0511681,0.095993,0.638381,10.4314,9.40422,1000.09,999.423,0.164399,0.0277379,0.573218,0.600955,0.00897436,0.414143,0,0,0.763113,0.501738,0.077457,0.0634373,0.0245383,1,0,1,1,1,0,0,0.763113,0.0651878,0.0511681,0.0347129,0.0612802
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 1.5 Moderately Risk Averse Noise 2,2","0.06673","0.9946","Truly Liable MutOptLiability0",0.1181,0,0.118087,0.729831,1,1,1,1,0.501682,0.504382,,,0.754042,,,,,0.0627951,0.0587538,0.097413,0.64219,10.4378,9.39755,1000.09,999.409,0.164612,0.0288781,0.566854,0.595732,0.00920363,0.409644,0,0,0.754042,0.502759,0.0762931,0.0722518,0.026996,1,0,0,1,1,0,0,0.754042,0.0627951,0.0587538,0.0348554,0.062558
