"GroupName","OptionSet","Exploit","Refine","Seconds","Filter","All","PQuits","DQuits","Settles","Trial","Shifting","ShiftingOccursIfTrial","ShiftingValueIfTrial","PQuits","DQuits","POffer","DOffer","DMSAcc","DMSAccL1","DMSTrialRelAccL1","AccSq","Accuracy","Accuracy_ForPlaintiff","Accuracy_ForDefendant","TrialRelativeAccSq","TrialRelativeAccuracy","TrialRelativeAccuracy_ForPlaintiff","TrialRelativeAccuracy_ForDefendant","SettlementOrJudgment","DsProportionOfCost","DsProportionOfCostIfTrial","TrialValuePreShiftingIfOccurs","TrialValueWithShiftingIfOccurs","PTrialEffect_IfOccurs","DTrialEffect_IfOccurs","ResolutionValueIncludingShiftedAmount","SettlementValue","PWealth","DWealth","PWelfare","DWelfare","PQuality","DQuality","NQuality","QualitySum","PBestGuess","DBestGuess","QualitySum_PInfo","QualitySum_DInfo","PBias","DBias","NBias","BiasSum","BiasSum_PInfo","BiasSum_DInfo","Quality","Alpha_Quality","Alpha_Both_Quality","Alpha_Plaintiff_Quality","Alpha_Defendant_Quality","Alpha_Plaintiff_Bias","Alpha_Defendant_Bias","Evidence_Both_Quality","TrialCost","FeeShifting","FSMargin","FeeShiftingThreshold"
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","All",1,0,0,0.87,0.13,0,0,0,0,0,0.4,0.6,6.998E-34,2.64545E-17,1.51788E-18,0.013337,0.0845,0.09525,0.09525,0.001975,0.032,0.04825,0.04825,0.5,0.5,0.5,0.5,0.5,0.375,0.375,0.5,0.5,0.48375,0.48375,0.48375,0.48375,-0.05,-0.05,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","PBias1",0.1,0,0,1,0,0,0,0,0,0,0.25,0.6,0.005625,0.075,0.0375,0.01275,0.075,0.075,0.075,0.0025625,0.0425,0.0425,0.0425,0.425,0.5,0.5,0.3875,0.3875,0.2625,0.4875,0.425,0.425,0.425,0.575,0.425,0.575,-0.05,-0.05,-0.5,0.5,0.3875,0.5,0.5,0.5,0.05,0.5,0.5,0.275,0.05,0.5,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","PBias2",0.1,0,0,1,0,0,0,0,0,0,0.25,0.6,0.005625,0.075,0.0125,0.01275,0.075,0.075,0.075,0.0013125,0.0275,0.0275,0.0275,0.425,0.5,0.5,0.4125,0.4125,0.2875,0.4625,0.425,0.425,0.425,0.575,0.425,0.575,-0.05,-0.05,-0.5,0.5,0.4125,0.5,0.5,0.5,0.15,0.5,0.5,0.325,0.15,0.5,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","PBias3",0.1,0,0,1,0,0,0,0,0,0,0.25,0.6,0.005625,0.075,0.0125,0.01275,0.075,0.075,0.075,0.0013125,0.0275,0.0275,0.0275,0.425,0.5,0.5,0.4375,0.4375,0.3125,0.4375,0.425,0.425,0.425,0.575,0.425,0.575,-0.05,-0.05,-0.5,0.5,0.4375,0.5,0.5,0.5,0.25,0.5,0.5,0.375,0.25,0.5,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","PBias4",0.1,0,0,1,0,0,0,0,0,0,0.25,0.6,0.005625,0.075,0.0375,0.01275,0.075,0.075,0.075,0.0025625,0.0425,0.0425,0.0425,0.425,0.5,0.5,0.4625,0.4625,0.3375,0.4125,0.425,0.425,0.425,0.575,0.425,0.575,-0.05,-0.05,-0.5,0.5,0.4625,0.5,0.5,0.5,0.35,0.5,0.5,0.425,0.35,0.5,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","PBias5",0.1,0,0,1,0,0,0,0,0,0,0.25,0.6,0.005625,0.075,0.0625,0.01275,0.075,0.075,0.075,0.0050625,0.0625,0.0625,0.0625,0.425,0.5,0.5,0.4875,0.4875,0.3625,0.3875,0.425,0.425,0.425,0.575,0.425,0.575,-0.05,-0.05,-0.5,0.5,0.4875,0.5,0.5,0.5,0.45,0.5,0.5,0.475,0.45,0.5,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","PBias6",0.1,0,0,0.9,0.1,0,0,0,0,0,0.45,0.6,0.0009,0.03,0.0175,0.0065,0.07,0.0825,0.0625,0.0010625,0.0225,0.035,0.035,0.53,0.5,0.5,0.5125,0.5125,0.3875,0.3625,0.53,0.544444,0.5175,0.4575,0.5175,0.4575,-0.05,-0.05,-0.5,0.5,0.5125,0.5,0.5,0.5,0.55,0.5,0.5,0.525,0.55,0.5,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","PBias7",0.1,0,0,0.9,0.1,0,0,0,0,0,0.45,0.6,0.0010562,0.0325,0.005,0.006062,0.0675,0.08,0.065,0.00075,0.02,0.0325,0.0325,0.5325,0.5,0.5,0.5375,0.5375,0.4125,0.3375,0.5325,0.544444,0.52,0.455,0.52,0.455,-0.05,-0.05,-0.5,0.5,0.5375,0.5,0.5,0.5,0.65,0.5,0.5,0.575,0.65,0.5,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","PBias8",0.1,0,0,0.7,0.3,0,0,0,0,0,0.55,0.6,0.0060063,0.0775,0.015,0.012063,0.0925,0.13,0.115,0.001,0.02,0.0575,0.0575,0.5775,0.5,0.5,0.5625,0.5625,0.4375,0.3125,0.5775,0.621429,0.54,0.385,0.54,0.385,-0.05,-0.05,-0.5,0.5,0.5625,0.5,0.5,0.5,0.75,0.5,0.5,0.625,0.75,0.5,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","PBias9",0.1,0,0,0.7,0.3,0,0,0,0,0,0.55,0.6,0.007225,0.085,0.0025,0.011875,0.09,0.1225,0.1225,0.0006875,0.0175,0.055,0.055,0.585,0.5,0.5,0.5875,0.5875,0.4625,0.2875,0.585,0.621429,0.5475,0.3775,0.5475,0.3775,-0.05,-0.05,-0.5,0.5,0.5875,0.5,0.5,0.5,0.85,0.5,0.5,0.675,0.85,0.5,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","PBias10",0.1,0,0,0.5,0.5,0,0,0,0,0,0.75,0.6,0.0225,0.15,0.0375,0.033125,0.15,0.1625,0.2125,0.0034375,0.0375,0.1,0.1,0.65,0.5,0.5,0.6125,0.6125,0.4875,0.2625,0.65,0.75,0.5875,0.2875,0.5875,0.2875,-0.05,-0.05,-0.5,0.5,0.6125,0.5,0.5,0.5,0.95,0.5,0.5,0.725,0.95,0.5,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","DBias1",0.1,0,0,0.5,0.5,0,0,0,0,0,0.4,0.25,0.0225,0.15,0.0375,0.033125,0.15,0.2125,0.1625,0.0034375,0.0375,0.1,0.1,0.35,0.5,0.5,0.3875,0.3875,0.2625,0.4875,0.35,0.25,0.2875,0.5875,0.2875,0.5875,-0.05,-0.05,-0.5,0.5,0.5,0.3875,0.5,0.5,0.5,0.05,0.5,0.275,0.5,0.05,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","DBias2",0.1,0,0,0.7,0.3,0,0,0,0,0,0.4,0.45,0.007225,0.085,0.0025,0.011875,0.09,0.1225,0.1225,0.0006875,0.0175,0.055,0.055,0.415,0.5,0.5,0.4125,0.4125,0.2875,0.4625,0.415,0.378571,0.3775,0.5475,0.3775,0.5475,-0.05,-0.05,-0.5,0.5,0.5,0.4125,0.5,0.5,0.5,0.15,0.5,0.325,0.5,0.15,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","DBias3",0.1,0,0,0.7,0.3,0,0,0,0,0,0.4,0.45,0.0060063,0.0775,0.015,0.012063,0.0925,0.115,0.13,0.001,0.02,0.0575,0.0575,0.4225,0.5,0.5,0.4375,0.4375,0.3125,0.4375,0.4225,0.378571,0.385,0.54,0.385,0.54,-0.05,-0.05,-0.5,0.5,0.5,0.4375,0.5,0.5,0.5,0.25,0.5,0.375,0.5,0.25,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","DBias4",0.1,0,0,0.9,0.1,0,0,0,0,0,0.4,0.55,0.0010562,0.0325,0.005,0.006062,0.0675,0.065,0.08,0.00075,0.02,0.0325,0.0325,0.4675,0.5,0.5,0.4625,0.4625,0.3375,0.4125,0.4675,0.455556,0.455,0.52,0.455,0.52,-0.05,-0.05,-0.5,0.5,0.5,0.4625,0.5,0.5,0.5,0.35,0.5,0.425,0.5,0.35,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","DBias5",0.1,0,0,0.9,0.1,0,0,0,0,0,0.4,0.55,0.0009,0.03,0.0175,0.0065,0.07,0.0625,0.0825,0.0010625,0.0225,0.035,0.035,0.47,0.5,0.5,0.4875,0.4875,0.3625,0.3875,0.47,0.455556,0.4575,0.5175,0.4575,0.5175,-0.05,-0.05,-0.5,0.5,0.5,0.4875,0.5,0.5,0.5,0.45,0.5,0.475,0.5,0.45,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","DBias6",0.1,0,0,1,0,0,0,0,0,0,0.4,0.75,0.005625,0.075,0.0625,0.01275,0.075,0.075,0.075,0.0050625,0.0625,0.0625,0.0625,0.575,0.5,0.5,0.5125,0.5125,0.3875,0.3625,0.575,0.575,0.575,0.425,0.575,0.425,-0.05,-0.05,-0.5,0.5,0.5,0.5125,0.5,0.5,0.5,0.55,0.5,0.525,0.5,0.55,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","DBias7",0.1,0,0,1,0,0,0,0,0,0,0.4,0.75,0.005625,0.075,0.0375,0.01275,0.075,0.075,0.075,0.0025625,0.0425,0.0425,0.0425,0.575,0.5,0.5,0.5375,0.5375,0.4125,0.3375,0.575,0.575,0.575,0.425,0.575,0.425,-0.05,-0.05,-0.5,0.5,0.5,0.5375,0.5,0.5,0.5,0.65,0.5,0.575,0.5,0.65,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","DBias8",0.1,0,0,1,0,0,0,0,0,0,0.4,0.75,0.005625,0.075,0.0125,0.01275,0.075,0.075,0.075,0.0013125,0.0275,0.0275,0.0275,0.575,0.5,0.5,0.5625,0.5625,0.4375,0.3125,0.575,0.575,0.575,0.425,0.575,0.425,-0.05,-0.05,-0.5,0.5,0.5,0.5625,0.5,0.5,0.5,0.75,0.5,0.625,0.5,0.75,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","DBias9",0.1,0,0,1,0,0,0,0,0,0,0.4,0.75,0.005625,0.075,0.0125,0.01275,0.075,0.075,0.075,0.0013125,0.0275,0.0275,0.0275,0.575,0.5,0.5,0.5875,0.5875,0.4625,0.2875,0.575,0.575,0.575,0.425,0.575,0.425,-0.05,-0.05,-0.5,0.5,0.5,0.5875,0.5,0.5,0.5,0.85,0.5,0.675,0.5,0.85,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","DBias10",0.1,0,0,1,0,0,0,0,0,0,0.4,0.75,0.005625,0.075,0.0375,0.01275,0.075,0.075,0.075,0.0025625,0.0425,0.0425,0.0425,0.575,0.5,0.5,0.6125,0.6125,0.4875,0.2625,0.575,0.575,0.575,0.425,0.575,0.425,-0.05,-0.05,-0.5,0.5,0.5,0.6125,0.5,0.5,0.5,0.95,0.5,0.725,0.5,0.95,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","POffer1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","POffer2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","POffer3",0.5,0,0,1,0,0,0,0,0,0,0.25,0.6,0.005625,0.075,0.0125,0.01275,0.075,0.075,0.075,0.0025625,0.0405,0.0405,0.0405,0.425,0.5,0.5,0.4375,0.4375,0.3125,0.4375,0.425,0.425,0.425,0.575,0.425,0.575,-0.05,-0.05,-0.5,0.5,0.4375,0.5,0.5,0.5,0.25,0.5,0.5,0.375,0.25,0.5,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","POffer4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","POffer5",0.2,0,0,0.9,0.1,0,0,0,0,0,0.45,0.6,0.0009766,0.03125,0.00625,0.006281,0.06875,0.08125,0.06375,0.00090625,0.02125,0.03375,0.03375,0.53125,0.5,0.5,0.525,0.525,0.4,0.35,0.53125,0.544444,0.51875,0.45625,0.51875,0.45625,-0.05,-0.05,-0.5,0.5,0.525,0.5,0.5,0.5,0.6,0.5,0.5,0.55,0.6,0.5,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","POffer6",0.2,0,0,0.7,0.3,0,0,0,0,0,0.55,0.6,0.0066016,0.08125,0.00625,0.011969,0.09125,0.12625,0.11875,0.00084375,0.01875,0.05625,0.05625,0.58125,0.5,0.5,0.575,0.575,0.45,0.3,0.58125,0.621429,0.54375,0.38125,0.54375,0.38125,-0.05,-0.05,-0.5,0.5,0.575,0.5,0.5,0.5,0.8,0.5,0.5,0.65,0.8,0.5,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","POffer7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"dms","dms;q0.500;c0.250;t0.5100","0.0535","1","0","POffer8",0.1,0,0,0.5,0.5,0,0,0,0,0,0.75,0.6,0.0225,0.15,0.0375,0.033125,0.15,0.1625,0.2125,0.0034375,0.0375,0.1,0.1,0.65,0.5,0.5,0.6125,0.6125,0.4875,0.2625,0.65,0.75,0.5875,0.2875,0.5875,0.2875,-0.05,-0.05,-0.5,0.5,0.6125,0.5,0.5,0.5,0.95,0.5,0.5,0.725,0.95,0.5,0.5,0.5,1,0,0,0.5,0.5,0.5,0.25,1,0,0.51
